step_idx,phase,layer_name,comm_type,comm_size,time_sec,cum_pct,tp,pp,ep,dp,group_name,group_size,concurrent_send_peers,per_step_chunk_bytes,total_rounds
18,fwd,attention_row,REDUCESCATTER,41943040,0.000781,12.5502,2,1,1,8,TP,2,1,20971520,1
19,fwd,mlp_column,ALLGATHER,41943040,0.000781,12.5961,2,1,1,8,TP,2,1,20971520,1
20,fwd,mlp_row,REDUCESCATTER,41943040,0.000781,12.6419,2,1,1,8,TP,2,1,20971520,1
21,fwd,attention_column,ALLGATHER,41943040,0.000781,12.6878,2,1,1,8,TP,2,1,20971520,1
22,fwd,attention_row,REDUCESCATTER,41943040,0.000781,12.7337,2,1,1,8,TP,2,1,20971520,1
23,fwd,mlp_column,ALLGATHER,41943040,0.000781,12.7796,2,1,1,8,TP,2,1,20971520,1
24,fwd,mlp_row,REDUCESCATTER,41943040,0.000781,12.8255,2,1,1,8,TP,2,1,20971520,1
25,fwd,attention_column,ALLGATHER,41943040,0.000781,12.8713,2,1,1,8,TP,2,1,20971520,1
26,fwd,attention_row,REDUCESCATTER,41943040,0.000781,12.9172,2,1,1,8,TP,2,1,20971520,1
27,fwd,mlp_column,ALLGATHER,41943040,0.000781,12.9631,2,1,1,8,TP,2,1,20971520,1
28,fwd,mlp_row,REDUCESCATTER,41943040,0.000781,13.0090,2,1,1,8,TP,2,1,20971520,1
29,fwd,attention_column,ALLGATHER,41943040,0.000781,13.0549,2,1,1,8,TP,2,1,20971520,1
30,fwd,attention_row,REDUCESCATTER,41943040,0.000781,13.1007,2,1,1,8,TP,2,1,20971520,1
31,fwd,mlp_column,ALLGATHER,41943040,0.000781,13.1466,2,1,1,8,TP,2,1,20971520,1
32,fwd,mlp_row,REDUCESCATTER,41943040,0.000781,13.1925,2,1,1,8,TP,2,1,20971520,1
33,fwd,attention_column,ALLGATHER,41943040,0.000781,13.2384,2,1,1,8,TP,2,1,20971520,1
34,fwd,attention_row,REDUCESCATTER,41943040,0.000781,13.2843,2,1,1,8,TP,2,1,20971520,1
35,fwd,mlp_column,ALLGATHER,41943040,0.000781,13.3301,2,1,1,8,TP,2,1,20971520,1
36,fwd,mlp_row,REDUCESCATTER,41943040,0.000781,13.3760,2,1,1,8,TP,2,1,20971520,1
37,fwd,attention_column,ALLGATHER,41943040,0.000781,13.4219,2,1,1,8,TP,2,1,20971520,1
38,fwd,attention_row,REDUCESCATTER,41943040,0.000781,13.4678,2,1,1,8,TP,2,1,20971520,1
39,fwd,mlp_column,ALLGATHER,41943040,0.000781,13.5136,2,1,1,8,TP,2,1,20971520,1
40,fwd,mlp_row,REDUCESCATTER,41943040,0.000781,13.5595,2,1,1,8,TP,2,1,20971520,1
41,fwd,attention_column,ALLGATHER,41943040,0.000781,13.6054,2,1,1,8,TP,2,1,20971520,1
42,fwd,attention_row,REDUCESCATTER,41943040,0.000781,13.6513,2,1,1,8,TP,2,1,20971520,1
43,fwd,mlp_column,ALLGATHER,41943040,0.000781,13.6972,2,1,1,8,TP,2,1,20971520,1
44,fwd,mlp_row,REDUCESCATTER,41943040,0.000781,13.7430,2,1,1,8,TP,2,1,20971520,1
45,fwd,attention_column,ALLGATHER,41943040,0.000781,13.7889,2,1,1,8,TP,2,1,20971520,1
46,fwd,attention_row,REDUCESCATTER,41943040,0.000781,13.8348,2,1,1,8,TP,2,1,20971520,1
47,fwd,mlp_column,ALLGATHER,41943040,0.000781,13.8807,2,1,1,8,TP,2,1,20971520,1
48,fwd,mlp_row,REDUCESCATTER,41943040,0.000781,13.9266,2,1,1,8,TP,2,1,20971520,1
49,fwd,attention_column,ALLGATHER,41943040,0.000781,13.9724,2,1,1,8,TP,2,1,20971520,1
50,fwd,attention_row,REDUCESCATTER,41943040,0.000781,14.0183,2,1,1,8,TP,2,1,20971520,1
51,fwd,mlp_column,ALLGATHER,41943040,0.000781,14.0642,2,1,1,8,TP,2,1,20971520,1
52,fwd,mlp_row,REDUCESCATTER,41943040,0.000781,14.1101,2,1,1,8,TP,2,1,20971520,1
53,fwd,attention_column,ALLGATHER,41943040,0.000781,14.1559,2,1,1,8,TP,2,1,20971520,1
54,fwd,attention_row,REDUCESCATTER,41943040,0.000781,14.2018,2,1,1,8,TP,2,1,20971520,1
55,fwd,mlp_column,ALLGATHER,41943040,0.000781,14.2477,2,1,1,8,TP,2,1,20971520,1
56,fwd,mlp_row,REDUCESCATTER,41943040,0.000781,14.2936,2,1,1,8,TP,2,1,20971520,1
57,fwd,attention_column,ALLGATHER,41943040,0.000781,14.3395,2,1,1,8,TP,2,1,20971520,1
58,fwd,attention_row,REDUCESCATTER,41943040,0.000781,14.3853,2,1,1,8,TP,2,1,20971520,1
59,fwd,mlp_column,ALLGATHER,41943040,0.000781,14.4312,2,1,1,8,TP,2,1,20971520,1
60,fwd,mlp_row,REDUCESCATTER,41943040,0.000781,14.4771,2,1,1,8,TP,2,1,20971520,1
61,fwd,attention_column,ALLGATHER,41943040,0.000781,14.5230,2,1,1,8,TP,2,1,20971520,1
62,fwd,attention_row,REDUCESCATTER,41943040,0.000781,14.5689,2,1,1,8,TP,2,1,20971520,1
63,fwd,mlp_column,ALLGATHER,41943040,0.000781,14.6147,2,1,1,8,TP,2,1,20971520,1
64,fwd,mlp_row,REDUCESCATTER,41943040,0.000781,14.6606,2,1,1,8,TP,2,1,20971520,1
65,fwd,attention_column,ALLGATHER,41943040,0.000781,14.7065,2,1,1,8,TP,2,1,20971520,1
66,fwd,attention_row,REDUCESCATTER,41943040,0.000781,14.7524,2,1,1,8,TP,2,1,20971520,1
67,fwd,mlp_column,ALLGATHER,41943040,0.000781,14.7983,2,1,1,8,TP,2,1,20971520,1
68,fwd,mlp_row,REDUCESCATTER,41943040,0.000781,14.8441,2,1,1,8,TP,2,1,20971520,1
69,fwd,attention_column,ALLGATHER,41943040,0.000781,14.8900,2,1,1,8,TP,2,1,20971520,1
70,fwd,attention_row,REDUCESCATTER,41943040,0.000781,14.9359,2,1,1,8,TP,2,1,20971520,1
71,fwd,mlp_column,ALLGATHER,41943040,0.000781,14.9818,2,1,1,8,TP,2,1,20971520,1
72,fwd,mlp_row,REDUCESCATTER,41943040,0.000781,15.0276,2,1,1,8,TP,2,1,20971520,1
73,fwd,attention_column,ALLGATHER,41943040,0.000781,15.0735,2,1,1,8,TP,2,1,20971520,1
74,fwd,attention_row,REDUCESCATTER,41943040,0.000781,15.1194,2,1,1,8,TP,2,1,20971520,1
75,fwd,mlp_column,ALLGATHER,41943040,0.000781,15.1653,2,1,1,8,TP,2,1,20971520,1
76,fwd,mlp_row,REDUCESCATTER,41943040,0.000781,15.2112,2,1,1,8,TP,2,1,20971520,1
77,fwd,attention_column,ALLGATHER,41943040,0.000781,15.2570,2,1,1,8,TP,2,1,20971520,1
78,fwd,attention_row,REDUCESCATTER,41943040,0.000781,15.3029,2,1,1,8,TP,2,1,20971520,1
79,fwd,mlp_column,ALLGATHER,41943040,0.000781,15.3488,2,1,1,8,TP,2,1,20971520,1
80,fwd,mlp_row,REDUCESCATTER,41943040,0.000781,15.3947,2,1,1,8,TP,2,1,20971520,1
81,fwd,attention_column,ALLGATHER,41943040,0.000781,15.4406,2,1,1,8,TP,2,1,20971520,1
82,fwd,attention_row,REDUCESCATTER,41943040,0.000781,15.4864,2,1,1,8,TP,2,1,20971520,1
83,fwd,mlp_column,ALLGATHER,41943040,0.000781,15.5323,2,1,1,8,TP,2,1,20971520,1
84,fwd,mlp_row,REDUCESCATTER,41943040,0.000781,15.5782,2,1,1,8,TP,2,1,20971520,1
85,fwd,attention_column,ALLGATHER,41943040,0.000781,15.6241,2,1,1,8,TP,2,1,20971520,1
86,fwd,attention_row,REDUCESCATTER,41943040,0.000781,15.6699,2,1,1,8,TP,2,1,20971520,1
87,fwd,mlp_column,ALLGATHER,41943040,0.000781,15.7158,2,1,1,8,TP,2,1,20971520,1
88,fwd,mlp_row,REDUCESCATTER,41943040,0.000781,15.7617,2,1,1,8,TP,2,1,20971520,1
89,fwd,attention_column,ALLGATHER,41943040,0.000781,15.8076,2,1,1,8,TP,2,1,20971520,1
90,fwd,attention_row,REDUCESCATTER,41943040,0.000781,15.8535,2,1,1,8,TP,2,1,20971520,1
91,fwd,mlp_column,ALLGATHER,41943040,0.000781,15.8993,2,1,1,8,TP,2,1,20971520,1
92,fwd,mlp_row,REDUCESCATTER,41943040,0.000781,15.9452,2,1,1,8,TP,2,1,20971520,1
93,fwd,attention_column,ALLGATHER,41943040,0.000781,15.9911,2,1,1,8,TP,2,1,20971520,1
94,fwd,attention_row,REDUCESCATTER,41943040,0.000781,16.0370,2,1,1,8,TP,2,1,20971520,1
95,fwd,mlp_column,ALLGATHER,41943040,0.000781,16.0829,2,1,1,8,TP,2,1,20971520,1
96,fwd,mlp_row,REDUCESCATTER,41943040,0.000781,16.1287,2,1,1,8,TP,2,1,20971520,1
97,fwd,attention_column,ALLGATHER,41943040,0.000781,16.1746,2,1,1,8,TP,2,1,20971520,1
98,fwd,attention_row,REDUCESCATTER,41943040,0.000781,16.2205,2,1,1,8,TP,2,1,20971520,1
99,fwd,mlp_column,ALLGATHER,41943040,0.000781,16.2664,2,1,1,8,TP,2,1,20971520,1
100,fwd,mlp_row,REDUCESCATTER,41943040,0.000781,16.3123,2,1,1,8,TP,2,1,20971520,1
101,fwd,attention_column,ALLGATHER,41943040,0.000781,16.3581,2,1,1,8,TP,2,1,20971520,1
102,fwd,attention_row,REDUCESCATTER,41943040,0.000781,16.4040,2,1,1,8,TP,2,1,20971520,1
103,fwd,mlp_column,ALLGATHER,41943040,0.000781,16.4499,2,1,1,8,TP,2,1,20971520,1
104,fwd,mlp_row,REDUCESCATTER,41943040,0.000781,16.4958,2,1,1,8,TP,2,1,20971520,1
105,fwd,attention_column,ALLGATHER,41943040,0.000781,16.5416,2,1,1,8,TP,2,1,20971520,1
106,fwd,attention_row,REDUCESCATTER,41943040,0.000781,16.5875,2,1,1,8,TP,2,1,20971520,1
107,fwd,mlp_column,ALLGATHER,41943040,0.000781,16.6334,2,1,1,8,TP,2,1,20971520,1
108,fwd,mlp_row,REDUCESCATTER,41943040,0.000781,16.6793,2,1,1,8,TP,2,1,20971520,1
109,fwd,attention_column,ALLGATHER,41943040,0.000781,16.7252,2,1,1,8,TP,2,1,20971520,1
110,fwd,attention_row,REDUCESCATTER,41943040,0.000781,16.7710,2,1,1,8,TP,2,1,20971520,1
111,fwd,mlp_column,ALLGATHER,41943040,0.000781,16.8169,2,1,1,8,TP,2,1,20971520,1
112,fwd,mlp_row,REDUCESCATTER,41943040,0.000781,16.8628,2,1,1,8,TP,2,1,20971520,1
113,fwd,attention_column,ALLGATHER,41943040,0.000781,16.9087,2,1,1,8,TP,2,1,20971520,1
114,fwd,attention_row,REDUCESCATTER,41943040,0.000781,16.9546,2,1,1,8,TP,2,1,20971520,1
115,fwd,mlp_column,ALLGATHER,41943040,0.000781,17.0004,2,1,1,8,TP,2,1,20971520,1
116,fwd,mlp_row,REDUCESCATTER,41943040,0.000781,17.0463,2,1,1,8,TP,2,1,20971520,1
117,fwd,attention_column,ALLGATHER,41943040,0.000781,17.0922,2,1,1,8,TP,2,1,20971520,1
118,fwd,attention_row,REDUCESCATTER,41943040,0.000781,17.1381,2,1,1,8,TP,2,1,20971520,1
119,fwd,mlp_column,ALLGATHER,41943040,0.000781,17.1840,2,1,1,8,TP,2,1,20971520,1
120,fwd,mlp_row,REDUCESCATTER,41943040,0.000781,17.2298,2,1,1,8,TP,2,1,20971520,1
121,fwd,attention_column,ALLGATHER,41943040,0.000781,17.2757,2,1,1,8,TP,2,1,20971520,1
122,fwd,attention_row,REDUCESCATTER,41943040,0.000781,17.3216,2,1,1,8,TP,2,1,20971520,1
123,fwd,mlp_column,ALLGATHER,41943040,0.000781,17.3675,2,1,1,8,TP,2,1,20971520,1
124,fwd,mlp_row,REDUCESCATTER,41943040,0.000781,17.4133,2,1,1,8,TP,2,1,20971520,1
125,fwd,attention_column,ALLGATHER,41943040,0.000781,17.4592,2,1,1,8,TP,2,1,20971520,1
126,fwd,attention_row,REDUCESCATTER,41943040,0.000781,17.5051,2,1,1,8,TP,2,1,20971520,1
127,fwd,mlp_column,ALLGATHER,41943040,0.000781,17.5510,2,1,1,8,TP,2,1,20971520,1
128,fwd,mlp_row,REDUCESCATTER,41943040,0.000781,17.5969,2,1,1,8,TP,2,1,20971520,1
129,fwd,attention_column,ALLGATHER,41943040,0.000781,17.6427,2,1,1,8,TP,2,1,20971520,1
130,fwd,attention_row,REDUCESCATTER,41943040,0.000781,17.6886,2,1,1,8,TP,2,1,20971520,1
131,fwd,mlp_column,ALLGATHER,41943040,0.000781,17.7345,2,1,1,8,TP,2,1,20971520,1
132,fwd,mlp_row,REDUCESCATTER,41943040,0.000781,17.7804,2,1,1,8,TP,2,1,20971520,1
133,fwd,attention_column,ALLGATHER,41943040,0.000781,17.8263,2,1,1,8,TP,2,1,20971520,1
134,fwd,attention_row,REDUCESCATTER,41943040,0.000781,17.8721,2,1,1,8,TP,2,1,20971520,1
135,fwd,mlp_column,ALLGATHER,41943040,0.000781,17.9180,2,1,1,8,TP,2,1,20971520,1
136,fwd,mlp_row,REDUCESCATTER,41943040,0.000781,17.9639,2,1,1,8,TP,2,1,20971520,1
137,fwd,attention_column,ALLGATHER,41943040,0.000781,18.0098,2,1,1,8,TP,2,1,20971520,1
138,fwd,attention_row,REDUCESCATTER,41943040,0.000781,18.0556,2,1,1,8,TP,2,1,20971520,1
139,fwd,mlp_column,ALLGATHER,41943040,0.000781,18.1015,2,1,1,8,TP,2,1,20971520,1
140,fwd,mlp_row,REDUCESCATTER,41943040,0.000781,18.1474,2,1,1,8,TP,2,1,20971520,1
141,fwd,attention_column,ALLGATHER,41943040,0.000781,18.1933,2,1,1,8,TP,2,1,20971520,1
142,fwd,attention_row,REDUCESCATTER,41943040,0.000781,18.2392,2,1,1,8,TP,2,1,20971520,1
143,fwd,mlp_column,ALLGATHER,41943040,0.000781,18.2850,2,1,1,8,TP,2,1,20971520,1
144,fwd,mlp_row,REDUCESCATTER,41943040,0.000781,18.3309,2,1,1,8,TP,2,1,20971520,1
145,fwd,attention_column,ALLGATHER,41943040,0.000781,18.3768,2,1,1,8,TP,2,1,20971520,1
146,fwd,attention_row,REDUCESCATTER,41943040,0.000781,18.4227,2,1,1,8,TP,2,1,20971520,1
147,fwd,mlp_column,ALLGATHER,41943040,0.000781,18.4686,2,1,1,8,TP,2,1,20971520,1
148,fwd,mlp_row,REDUCESCATTER,41943040,0.000781,18.5144,2,1,1,8,TP,2,1,20971520,1
149,fwd,attention_column,ALLGATHER,41943040,0.000781,18.5603,2,1,1,8,TP,2,1,20971520,1
150,fwd,attention_row,REDUCESCATTER,41943040,0.000781,18.6062,2,1,1,8,TP,2,1,20971520,1
151,fwd,mlp_column,ALLGATHER,41943040,0.000781,18.6521,2,1,1,8,TP,2,1,20971520,1
152,fwd,mlp_row,REDUCESCATTER,41943040,0.000781,18.6980,2,1,1,8,TP,2,1,20971520,1
153,fwd,attention_column,ALLGATHER,41943040,0.000781,18.7438,2,1,1,8,TP,2,1,20971520,1
154,fwd,attention_row,REDUCESCATTER,41943040,0.000781,18.7897,2,1,1,8,TP,2,1,20971520,1
155,fwd,mlp_column,ALLGATHER,41943040,0.000781,18.8356,2,1,1,8,TP,2,1,20971520,1
156,fwd,mlp_row,REDUCESCATTER,41943040,0.000781,18.8815,2,1,1,8,TP,2,1,20971520,1
157,fwd,attention_column,ALLGATHER,41943040,0.000781,18.9273,2,1,1,8,TP,2,1,20971520,1
158,fwd,attention_row,REDUCESCATTER,41943040,0.000781,18.9732,2,1,1,8,TP,2,1,20971520,1
159,fwd,mlp_column,ALLGATHER,41943040,0.000781,19.0191,2,1,1,8,TP,2,1,20971520,1
160,fwd,mlp_row,REDUCESCATTER,41943040,0.000781,19.0650,2,1,1,8,TP,2,1,20971520,1
161,fwd,final_column,ALLGATHER,41943040,0.000781,19.1109,2,1,1,8,TP,2,1,20971520,1
162,fwd,embedding_norm,ALLREDUCE,327680000,0.012207,19.8277,2,1,1,8,UNKNOWN,2,1,163840000,2
163,fwd,attention_column,ALLGATHER,41943040,0.000781,19.8736,2,1,1,8,TP,2,1,20971520,1
164,fwd,attention_row,REDUCESCATTER,41943040,0.000781,19.9195,2,1,1,8,TP,2,1,20971520,1
165,fwd,mlp_column,ALLGATHER,41943040,0.000781,19.9654,2,1,1,8,TP,2,1,20971520,1
166,fwd,mlp_row,REDUCESCATTER,41943040,0.000781,20.0112,2,1,1,8,TP,2,1,20971520,1
167,fwd,attention_column,ALLGATHER,41943040,0.000781,20.0571,2,1,1,8,TP,2,1,20971520,1
168,fwd,attention_row,REDUCESCATTER,41943040,0.000781,20.1030,2,1,1,8,TP,2,1,20971520,1
169,fwd,mlp_column,ALLGATHER,41943040,0.000781,20.1489,2,1,1,8,TP,2,1,20971520,1
170,fwd,mlp_row,REDUCESCATTER,41943040,0.000781,20.1947,2,1,1,8,TP,2,1,20971520,1
171,fwd,attention_column,ALLGATHER,41943040,0.000781,20.2406,2,1,1,8,TP,2,1,20971520,1
172,fwd,attention_row,REDUCESCATTER,41943040,0.000781,20.2865,2,1,1,8,TP,2,1,20971520,1
173,fwd,mlp_column,ALLGATHER,41943040,0.000781,20.3324,2,1,1,8,TP,2,1,20971520,1
174,fwd,mlp_row,REDUCESCATTER,41943040,0.000781,20.3783,2,1,1,8,TP,2,1,20971520,1
175,fwd,attention_column,ALLGATHER,41943040,0.000781,20.4241,2,1,1,8,TP,2,1,20971520,1
176,fwd,attention_row,REDUCESCATTER,41943040,0.000781,20.4700,2,1,1,8,TP,2,1,20971520,1
177,fwd,mlp_column,ALLGATHER,41943040,0.000781,20.5159,2,1,1,8,TP,2,1,20971520,1
178,fwd,mlp_row,REDUCESCATTER,41943040,0.000781,20.5618,2,1,1,8,TP,2,1,20971520,1
179,fwd,attention_column,ALLGATHER,41943040,0.000781,20.6077,2,1,1,8,TP,2,1,20971520,1
180,fwd,attention_row,REDUCESCATTER,41943040,0.000781,20.6535,2,1,1,8,TP,2,1,20971520,1
181,fwd,mlp_column,ALLGATHER,41943040,0.000781,20.6994,2,1,1,8,TP,2,1,20971520,1
182,fwd,mlp_row,REDUCESCATTER,41943040,0.000781,20.7453,2,1,1,8,TP,2,1,20971520,1
183,fwd,attention_column,ALLGATHER,41943040,0.000781,20.7912,2,1,1,8,TP,2,1,20971520,1
184,fwd,attention_row,REDUCESCATTER,41943040,0.000781,20.8371,2,1,1,8,TP,2,1,20971520,1
185,fwd,mlp_column,ALLGATHER,41943040,0.000781,20.8829,2,1,1,8,TP,2,1,20971520,1
186,fwd,mlp_row,REDUCESCATTER,41943040,0.000781,20.9288,2,1,1,8,TP,2,1,20971520,1
187,fwd,attention_column,ALLGATHER,41943040,0.000781,20.9747,2,1,1,8,TP,2,1,20971520,1
188,fwd,attention_row,REDUCESCATTER,41943040,0.000781,21.0206,2,1,1,8,TP,2,1,20971520,1
189,fwd,mlp_column,ALLGATHER,41943040,0.000781,21.0664,2,1,1,8,TP,2,1,20971520,1
190,fwd,mlp_row,REDUCESCATTER,41943040,0.000781,21.1123,2,1,1,8,TP,2,1,20971520,1
191,fwd,attention_column,ALLGATHER,41943040,0.000781,21.1582,2,1,1,8,TP,2,1,20971520,1
192,fwd,attention_row,REDUCESCATTER,41943040,0.000781,21.2041,2,1,1,8,TP,2,1,20971520,1
193,fwd,mlp_column,ALLGATHER,41943040,0.000781,21.2500,2,1,1,8,TP,2,1,20971520,1
194,fwd,mlp_row,REDUCESCATTER,41943040,0.000781,21.2958,2,1,1,8,TP,2,1,20971520,1
195,fwd,attention_column,ALLGATHER,41943040,0.000781,21.3417,2,1,1,8,TP,2,1,20971520,1
196,fwd,attention_row,REDUCESCATTER,41943040,0.000781,21.3876,2,1,1,8,TP,2,1,20971520,1
197,fwd,mlp_column,ALLGATHER,41943040,0.000781,21.4335,2,1,1,8,TP,2,1,20971520,1
198,fwd,mlp_row,REDUCESCATTER,41943040,0.000781,21.4794,2,1,1,8,TP,2,1,20971520,1
199,fwd,attention_column,ALLGATHER,41943040,0.000781,21.5252,2,1,1,8,TP,2,1,20971520,1
200,fwd,attention_row,REDUCESCATTER,41943040,0.000781,21.5711,2,1,1,8,TP,2,1,20971520,1
201,fwd,mlp_column,ALLGATHER,41943040,0.000781,21.6170,2,1,1,8,TP,2,1,20971520,1
202,fwd,mlp_row,REDUCESCATTER,41943040,0.000781,21.6629,2,1,1,8,TP,2,1,20971520,1
203,fwd,attention_column,ALLGATHER,41943040,0.000781,21.7087,2,1,1,8,TP,2,1,20971520,1
204,fwd,attention_row,REDUCESCATTER,41943040,0.000781,21.7546,2,1,1,8,TP,2,1,20971520,1
205,fwd,mlp_column,ALLGATHER,41943040,0.000781,21.8005,2,1,1,8,TP,2,1,20971520,1
206,fwd,mlp_row,REDUCESCATTER,41943040,0.000781,21.8464,2,1,1,8,TP,2,1,20971520,1
207,fwd,attention_column,ALLGATHER,41943040,0.000781,21.8923,2,1,1,8,TP,2,1,20971520,1
208,fwd,attention_row,REDUCESCATTER,41943040,0.000781,21.9381,2,1,1,8,TP,2,1,20971520,1
209,fwd,mlp_column,ALLGATHER,41943040,0.000781,21.9840,2,1,1,8,TP,2,1,20971520,1
210,fwd,mlp_row,REDUCESCATTER,41943040,0.000781,22.0299,2,1,1,8,TP,2,1,20971520,1
211,fwd,attention_column,ALLGATHER,41943040,0.000781,22.0758,2,1,1,8,TP,2,1,20971520,1
212,fwd,attention_row,REDUCESCATTER,41943040,0.000781,22.1217,2,1,1,8,TP,2,1,20971520,1
213,fwd,mlp_column,ALLGATHER,41943040,0.000781,22.1675,2,1,1,8,TP,2,1,20971520,1
214,fwd,mlp_row,REDUCESCATTER,41943040,0.000781,22.2134,2,1,1,8,TP,2,1,20971520,1
215,fwd,attention_column,ALLGATHER,41943040,0.000781,22.2593,2,1,1,8,TP,2,1,20971520,1
216,fwd,attention_row,REDUCESCATTER,41943040,0.000781,22.3052,2,1,1,8,TP,2,1,20971520,1
217,fwd,mlp_column,ALLGATHER,41943040,0.000781,22.3511,2,1,1,8,TP,2,1,20971520,1
218,fwd,mlp_row,REDUCESCATTER,41943040,0.000781,22.3969,2,1,1,8,TP,2,1,20971520,1
219,fwd,attention_column,ALLGATHER,41943040,0.000781,22.4428,2,1,1,8,TP,2,1,20971520,1
220,fwd,attention_row,REDUCESCATTER,41943040,0.000781,22.4887,2,1,1,8,TP,2,1,20971520,1
221,fwd,mlp_column,ALLGATHER,41943040,0.000781,22.5346,2,1,1,8,TP,2,1,20971520,1
222,fwd,mlp_row,REDUCESCATTER,41943040,0.000781,22.5804,2,1,1,8,TP,2,1,20971520,1
223,fwd,attention_column,ALLGATHER,41943040,0.000781,22.6263,2,1,1,8,TP,2,1,20971520,1
224,fwd,attention_row,REDUCESCATTER,41943040,0.000781,22.6722,2,1,1,8,TP,2,1,20971520,1
225,fwd,mlp_column,ALLGATHER,41943040,0.000781,22.7181,2,1,1,8,TP,2,1,20971520,1
226,fwd,mlp_row,REDUCESCATTER,41943040,0.000781,22.7640,2,1,1,8,TP,2,1,20971520,1
227,fwd,attention_column,ALLGATHER,41943040,0.000781,22.8098,2,1,1,8,TP,2,1,20971520,1
228,fwd,attention_row,REDUCESCATTER,41943040,0.000781,22.8557,2,1,1,8,TP,2,1,20971520,1
229,fwd,mlp_column,ALLGATHER,41943040,0.000781,22.9016,2,1,1,8,TP,2,1,20971520,1
230,fwd,mlp_row,REDUCESCATTER,41943040,0.000781,22.9475,2,1,1,8,TP,2,1,20971520,1
231,fwd,attention_column,ALLGATHER,41943040,0.000781,22.9934,2,1,1,8,TP,2,1,20971520,1
232,fwd,attention_row,REDUCESCATTER,41943040,0.000781,23.0392,2,1,1,8,TP,2,1,20971520,1
233,fwd,mlp_column,ALLGATHER,41943040,0.000781,23.0851,2,1,1,8,TP,2,1,20971520,1
234,fwd,mlp_row,REDUCESCATTER,41943040,0.000781,23.1310,2,1,1,8,TP,2,1,20971520,1
235,fwd,attention_column,ALLGATHER,41943040,0.000781,23.1769,2,1,1,8,TP,2,1,20971520,1
236,fwd,attention_row,REDUCESCATTER,41943040,0.000781,23.2228,2,1,1,8,TP,2,1,20971520,1
237,fwd,mlp_column,ALLGATHER,41943040,0.000781,23.2686,2,1,1,8,TP,2,1,20971520,1
238,fwd,mlp_row,REDUCESCATTER,41943040,0.000781,23.3145,2,1,1,8,TP,2,1,20971520,1
239,fwd,attention_column,ALLGATHER,41943040,0.000781,23.3604,2,1,1,8,TP,2,1,20971520,1
240,fwd,attention_row,REDUCESCATTER,41943040,0.000781,23.4063,2,1,1,8,TP,2,1,20971520,1
241,fwd,mlp_column,ALLGATHER,41943040,0.000781,23.4521,2,1,1,8,TP,2,1,20971520,1
242,fwd,mlp_row,REDUCESCATTER,41943040,0.000781,23.4980,2,1,1,8,TP,2,1,20971520,1
243,fwd,attention_column,ALLGATHER,41943040,0.000781,23.5439,2,1,1,8,TP,2,1,20971520,1
244,fwd,attention_row,REDUCESCATTER,41943040,0.000781,23.5898,2,1,1,8,TP,2,1,20971520,1
245,fwd,mlp_column,ALLGATHER,41943040,0.000781,23.6357,2,1,1,8,TP,2,1,20971520,1
246,fwd,mlp_row,REDUCESCATTER,41943040,0.000781,23.6815,2,1,1,8,TP,2,1,20971520,1
247,fwd,attention_column,ALLGATHER,41943040,0.000781,23.7274,2,1,1,8,TP,2,1,20971520,1
248,fwd,attention_row,REDUCESCATTER,41943040,0.000781,23.7733,2,1,1,8,TP,2,1,20971520,1
