step_idx,phase,layer_name,comm_type,comm_size,time_sec,cum_pct,tp,pp,ep,dp,group_name,group_size,concurrent_send_peers,per_step_chunk_bytes,total_rounds
47,fwd,mlp_column,ALLGATHER,33554432,0.000625,13.0373,2,1,1,4,TP,2,1,16777216,1
48,fwd,mlp_row,REDUCESCATTER,33554432,0.000625,13.0973,2,1,1,4,TP,2,1,16777216,1
49,fwd,attention_column,ALLGATHER,33554432,0.000625,13.1572,2,1,1,4,TP,2,1,16777216,1
50,fwd,attention_row,REDUCESCATTER,33554432,0.000625,13.2171,2,1,1,4,TP,2,1,16777216,1
51,fwd,mlp_column,ALLGATHER,33554432,0.000625,13.2771,2,1,1,4,TP,2,1,16777216,1
52,fwd,mlp_row,REDUCESCATTER,33554432,0.000625,13.3370,2,1,1,4,TP,2,1,16777216,1
53,fwd,attention_column,ALLGATHER,33554432,0.000625,13.3969,2,1,1,4,TP,2,1,16777216,1
54,fwd,attention_row,REDUCESCATTER,33554432,0.000625,13.4569,2,1,1,4,TP,2,1,16777216,1
55,fwd,mlp_column,ALLGATHER,33554432,0.000625,13.5168,2,1,1,4,TP,2,1,16777216,1
56,fwd,mlp_row,REDUCESCATTER,33554432,0.000625,13.5767,2,1,1,4,TP,2,1,16777216,1
57,fwd,attention_column,ALLGATHER,33554432,0.000625,13.6366,2,1,1,4,TP,2,1,16777216,1
58,fwd,attention_row,REDUCESCATTER,33554432,0.000625,13.6966,2,1,1,4,TP,2,1,16777216,1
59,fwd,mlp_column,ALLGATHER,33554432,0.000625,13.7565,2,1,1,4,TP,2,1,16777216,1
60,fwd,mlp_row,REDUCESCATTER,33554432,0.000625,13.8164,2,1,1,4,TP,2,1,16777216,1
61,fwd,attention_column,ALLGATHER,33554432,0.000625,13.8764,2,1,1,4,TP,2,1,16777216,1
62,fwd,attention_row,REDUCESCATTER,33554432,0.000625,13.9363,2,1,1,4,TP,2,1,16777216,1
63,fwd,mlp_column,ALLGATHER,33554432,0.000625,13.9962,2,1,1,4,TP,2,1,16777216,1
64,fwd,mlp_row,REDUCESCATTER,33554432,0.000625,14.0561,2,1,1,4,TP,2,1,16777216,1
65,fwd,attention_column,ALLGATHER,33554432,0.000625,14.1161,2,1,1,4,TP,2,1,16777216,1
66,fwd,attention_row,REDUCESCATTER,33554432,0.000625,14.1760,2,1,1,4,TP,2,1,16777216,1
67,fwd,mlp_column,ALLGATHER,33554432,0.000625,14.2359,2,1,1,4,TP,2,1,16777216,1
68,fwd,mlp_row,REDUCESCATTER,33554432,0.000625,14.2959,2,1,1,4,TP,2,1,16777216,1
69,fwd,attention_column,ALLGATHER,33554432,0.000625,14.3558,2,1,1,4,TP,2,1,16777216,1
70,fwd,attention_row,REDUCESCATTER,33554432,0.000625,14.4157,2,1,1,4,TP,2,1,16777216,1
71,fwd,mlp_column,ALLGATHER,33554432,0.000625,14.4756,2,1,1,4,TP,2,1,16777216,1
72,fwd,mlp_row,REDUCESCATTER,33554432,0.000625,14.5356,2,1,1,4,TP,2,1,16777216,1
73,fwd,attention_column,ALLGATHER,33554432,0.000625,14.5955,2,1,1,4,TP,2,1,16777216,1
74,fwd,attention_row,REDUCESCATTER,33554432,0.000625,14.6554,2,1,1,4,TP,2,1,16777216,1
75,fwd,mlp_column,ALLGATHER,33554432,0.000625,14.7154,2,1,1,4,TP,2,1,16777216,1
76,fwd,mlp_row,REDUCESCATTER,33554432,0.000625,14.7753,2,1,1,4,TP,2,1,16777216,1
77,fwd,attention_column,ALLGATHER,33554432,0.000625,14.8352,2,1,1,4,TP,2,1,16777216,1
78,fwd,attention_row,REDUCESCATTER,33554432,0.000625,14.8951,2,1,1,4,TP,2,1,16777216,1
79,fwd,mlp_column,ALLGATHER,33554432,0.000625,14.9551,2,1,1,4,TP,2,1,16777216,1
80,fwd,mlp_row,REDUCESCATTER,33554432,0.000625,15.0150,2,1,1,4,TP,2,1,16777216,1
81,fwd,attention_column,ALLGATHER,33554432,0.000625,15.0749,2,1,1,4,TP,2,1,16777216,1
82,fwd,attention_row,REDUCESCATTER,33554432,0.000625,15.1349,2,1,1,4,TP,2,1,16777216,1
83,fwd,mlp_column,ALLGATHER,33554432,0.000625,15.1948,2,1,1,4,TP,2,1,16777216,1
84,fwd,mlp_row,REDUCESCATTER,33554432,0.000625,15.2547,2,1,1,4,TP,2,1,16777216,1
85,fwd,attention_column,ALLGATHER,33554432,0.000625,15.3146,2,1,1,4,TP,2,1,16777216,1
86,fwd,attention_row,REDUCESCATTER,33554432,0.000625,15.3746,2,1,1,4,TP,2,1,16777216,1
87,fwd,mlp_column,ALLGATHER,33554432,0.000625,15.4345,2,1,1,4,TP,2,1,16777216,1
88,fwd,mlp_row,REDUCESCATTER,33554432,0.000625,15.4944,2,1,1,4,TP,2,1,16777216,1
89,fwd,attention_column,ALLGATHER,33554432,0.000625,15.5544,2,1,1,4,TP,2,1,16777216,1
90,fwd,attention_row,REDUCESCATTER,33554432,0.000625,15.6143,2,1,1,4,TP,2,1,16777216,1
91,fwd,mlp_column,ALLGATHER,33554432,0.000625,15.6742,2,1,1,4,TP,2,1,16777216,1
92,fwd,mlp_row,REDUCESCATTER,33554432,0.000625,15.7341,2,1,1,4,TP,2,1,16777216,1
93,fwd,attention_column,ALLGATHER,33554432,0.000625,15.7941,2,1,1,4,TP,2,1,16777216,1
94,fwd,attention_row,REDUCESCATTER,33554432,0.000625,15.8540,2,1,1,4,TP,2,1,16777216,1
95,fwd,mlp_column,ALLGATHER,33554432,0.000625,15.9139,2,1,1,4,TP,2,1,16777216,1
96,fwd,mlp_row,REDUCESCATTER,33554432,0.000625,15.9739,2,1,1,4,TP,2,1,16777216,1
97,fwd,attention_column,ALLGATHER,33554432,0.000625,16.0338,2,1,1,4,TP,2,1,16777216,1
98,fwd,attention_row,REDUCESCATTER,33554432,0.000625,16.0937,2,1,1,4,TP,2,1,16777216,1
99,fwd,mlp_column,ALLGATHER,33554432,0.000625,16.1537,2,1,1,4,TP,2,1,16777216,1
100,fwd,mlp_row,REDUCESCATTER,33554432,0.000625,16.2136,2,1,1,4,TP,2,1,16777216,1
101,fwd,attention_column,ALLGATHER,33554432,0.000625,16.2735,2,1,1,4,TP,2,1,16777216,1
102,fwd,attention_row,REDUCESCATTER,33554432,0.000625,16.3334,2,1,1,4,TP,2,1,16777216,1
103,fwd,mlp_column,ALLGATHER,33554432,0.000625,16.3934,2,1,1,4,TP,2,1,16777216,1
104,fwd,mlp_row,REDUCESCATTER,33554432,0.000625,16.4533,2,1,1,4,TP,2,1,16777216,1
105,fwd,attention_column,ALLGATHER,33554432,0.000625,16.5132,2,1,1,4,TP,2,1,16777216,1
106,fwd,attention_row,REDUCESCATTER,33554432,0.000625,16.5732,2,1,1,4,TP,2,1,16777216,1
107,fwd,mlp_column,ALLGATHER,33554432,0.000625,16.6331,2,1,1,4,TP,2,1,16777216,1
108,fwd,mlp_row,REDUCESCATTER,33554432,0.000625,16.6930,2,1,1,4,TP,2,1,16777216,1
109,fwd,attention_column,ALLGATHER,33554432,0.000625,16.7529,2,1,1,4,TP,2,1,16777216,1
110,fwd,attention_row,REDUCESCATTER,33554432,0.000625,16.8129,2,1,1,4,TP,2,1,16777216,1
111,fwd,mlp_column,ALLGATHER,33554432,0.000625,16.8728,2,1,1,4,TP,2,1,16777216,1
112,fwd,mlp_row,REDUCESCATTER,33554432,0.000625,16.9327,2,1,1,4,TP,2,1,16777216,1
113,fwd,attention_column,ALLGATHER,33554432,0.000625,16.9927,2,1,1,4,TP,2,1,16777216,1
114,fwd,attention_row,REDUCESCATTER,33554432,0.000625,17.0526,2,1,1,4,TP,2,1,16777216,1
115,fwd,mlp_column,ALLGATHER,33554432,0.000625,17.1125,2,1,1,4,TP,2,1,16777216,1
116,fwd,mlp_row,REDUCESCATTER,33554432,0.000625,17.1724,2,1,1,4,TP,2,1,16777216,1
117,fwd,attention_column,ALLGATHER,33554432,0.000625,17.2324,2,1,1,4,TP,2,1,16777216,1
118,fwd,attention_row,REDUCESCATTER,33554432,0.000625,17.2923,2,1,1,4,TP,2,1,16777216,1
119,fwd,mlp_column,ALLGATHER,33554432,0.000625,17.3522,2,1,1,4,TP,2,1,16777216,1
120,fwd,mlp_row,REDUCESCATTER,33554432,0.000625,17.4122,2,1,1,4,TP,2,1,16777216,1
121,fwd,attention_column,ALLGATHER,33554432,0.000625,17.4721,2,1,1,4,TP,2,1,16777216,1
122,fwd,attention_row,REDUCESCATTER,33554432,0.000625,17.5320,2,1,1,4,TP,2,1,16777216,1
123,fwd,mlp_column,ALLGATHER,33554432,0.000625,17.5919,2,1,1,4,TP,2,1,16777216,1
124,fwd,mlp_row,REDUCESCATTER,33554432,0.000625,17.6519,2,1,1,4,TP,2,1,16777216,1
125,fwd,attention_column,ALLGATHER,33554432,0.000625,17.7118,2,1,1,4,TP,2,1,16777216,1
126,fwd,attention_row,REDUCESCATTER,33554432,0.000625,17.7717,2,1,1,4,TP,2,1,16777216,1
127,fwd,mlp_column,ALLGATHER,33554432,0.000625,17.8317,2,1,1,4,TP,2,1,16777216,1
128,fwd,mlp_row,REDUCESCATTER,33554432,0.000625,17.8916,2,1,1,4,TP,2,1,16777216,1
129,fwd,final_column,ALLGATHER,33554432,0.000625,17.9515,2,1,1,4,TP,2,1,16777216,1
130,fwd,embedding_norm,ALLREDUCE,262144000,0.009766,18.8879,2,1,1,4,UNKNOWN,2,1,131072000,2
131,fwd,attention_column,ALLGATHER,33554432,0.000625,18.9478,2,1,1,4,TP,2,1,16777216,1
132,fwd,attention_row,REDUCESCATTER,33554432,0.000625,19.0078,2,1,1,4,TP,2,1,16777216,1
133,fwd,mlp_column,ALLGATHER,33554432,0.000625,19.0677,2,1,1,4,TP,2,1,16777216,1
134,fwd,mlp_row,REDUCESCATTER,33554432,0.000625,19.1276,2,1,1,4,TP,2,1,16777216,1
135,fwd,attention_column,ALLGATHER,33554432,0.000625,19.1876,2,1,1,4,TP,2,1,16777216,1
136,fwd,attention_row,REDUCESCATTER,33554432,0.000625,19.2475,2,1,1,4,TP,2,1,16777216,1
137,fwd,mlp_column,ALLGATHER,33554432,0.000625,19.3074,2,1,1,4,TP,2,1,16777216,1
138,fwd,mlp_row,REDUCESCATTER,33554432,0.000625,19.3673,2,1,1,4,TP,2,1,16777216,1
139,fwd,attention_column,ALLGATHER,33554432,0.000625,19.4273,2,1,1,4,TP,2,1,16777216,1
140,fwd,attention_row,REDUCESCATTER,33554432,0.000625,19.4872,2,1,1,4,TP,2,1,16777216,1
141,fwd,mlp_column,ALLGATHER,33554432,0.000625,19.5471,2,1,1,4,TP,2,1,16777216,1
142,fwd,mlp_row,REDUCESCATTER,33554432,0.000625,19.6071,2,1,1,4,TP,2,1,16777216,1
143,fwd,attention_column,ALLGATHER,33554432,0.000625,19.6670,2,1,1,4,TP,2,1,16777216,1
144,fwd,attention_row,REDUCESCATTER,33554432,0.000625,19.7269,2,1,1,4,TP,2,1,16777216,1
145,fwd,mlp_column,ALLGATHER,33554432,0.000625,19.7868,2,1,1,4,TP,2,1,16777216,1
146,fwd,mlp_row,REDUCESCATTER,33554432,0.000625,19.8468,2,1,1,4,TP,2,1,16777216,1
147,fwd,attention_column,ALLGATHER,33554432,0.000625,19.9067,2,1,1,4,TP,2,1,16777216,1
148,fwd,attention_row,REDUCESCATTER,33554432,0.000625,19.9666,2,1,1,4,TP,2,1,16777216,1
149,fwd,mlp_column,ALLGATHER,33554432,0.000625,20.0266,2,1,1,4,TP,2,1,16777216,1
150,fwd,mlp_row,REDUCESCATTER,33554432,0.000625,20.0865,2,1,1,4,TP,2,1,16777216,1
151,fwd,attention_column,ALLGATHER,33554432,0.000625,20.1464,2,1,1,4,TP,2,1,16777216,1
152,fwd,attention_row,REDUCESCATTER,33554432,0.000625,20.2063,2,1,1,4,TP,2,1,16777216,1
153,fwd,mlp_column,ALLGATHER,33554432,0.000625,20.2663,2,1,1,4,TP,2,1,16777216,1
154,fwd,mlp_row,REDUCESCATTER,33554432,0.000625,20.3262,2,1,1,4,TP,2,1,16777216,1
155,fwd,attention_column,ALLGATHER,33554432,0.000625,20.3861,2,1,1,4,TP,2,1,16777216,1
156,fwd,attention_row,REDUCESCATTER,33554432,0.000625,20.4461,2,1,1,4,TP,2,1,16777216,1
157,fwd,mlp_column,ALLGATHER,33554432,0.000625,20.5060,2,1,1,4,TP,2,1,16777216,1
158,fwd,mlp_row,REDUCESCATTER,33554432,0.000625,20.5659,2,1,1,4,TP,2,1,16777216,1
159,fwd,attention_column,ALLGATHER,33554432,0.000625,20.6258,2,1,1,4,TP,2,1,16777216,1
160,fwd,attention_row,REDUCESCATTER,33554432,0.000625,20.6858,2,1,1,4,TP,2,1,16777216,1
161,fwd,mlp_column,ALLGATHER,33554432,0.000625,20.7457,2,1,1,4,TP,2,1,16777216,1
162,fwd,mlp_row,REDUCESCATTER,33554432,0.000625,20.8056,2,1,1,4,TP,2,1,16777216,1
163,fwd,attention_column,ALLGATHER,33554432,0.000625,20.8656,2,1,1,4,TP,2,1,16777216,1
164,fwd,attention_row,REDUCESCATTER,33554432,0.000625,20.9255,2,1,1,4,TP,2,1,16777216,1
165,fwd,mlp_column,ALLGATHER,33554432,0.000625,20.9854,2,1,1,4,TP,2,1,16777216,1
166,fwd,mlp_row,REDUCESCATTER,33554432,0.000625,21.0453,2,1,1,4,TP,2,1,16777216,1
167,fwd,attention_column,ALLGATHER,33554432,0.000625,21.1053,2,1,1,4,TP,2,1,16777216,1
168,fwd,attention_row,REDUCESCATTER,33554432,0.000625,21.1652,2,1,1,4,TP,2,1,16777216,1
169,fwd,mlp_column,ALLGATHER,33554432,0.000625,21.2251,2,1,1,4,TP,2,1,16777216,1
170,fwd,mlp_row,REDUCESCATTER,33554432,0.000625,21.2851,2,1,1,4,TP,2,1,16777216,1
171,fwd,attention_column,ALLGATHER,33554432,0.000625,21.3450,2,1,1,4,TP,2,1,16777216,1
172,fwd,attention_row,REDUCESCATTER,33554432,0.000625,21.4049,2,1,1,4,TP,2,1,16777216,1
173,fwd,mlp_column,ALLGATHER,33554432,0.000625,21.4649,2,1,1,4,TP,2,1,16777216,1
174,fwd,mlp_row,REDUCESCATTER,33554432,0.000625,21.5248,2,1,1,4,TP,2,1,16777216,1
175,fwd,attention_column,ALLGATHER,33554432,0.000625,21.5847,2,1,1,4,TP,2,1,16777216,1
176,fwd,attention_row,REDUCESCATTER,33554432,0.000625,21.6446,2,1,1,4,TP,2,1,16777216,1
177,fwd,mlp_column,ALLGATHER,33554432,0.000625,21.7046,2,1,1,4,TP,2,1,16777216,1
178,fwd,mlp_row,REDUCESCATTER,33554432,0.000625,21.7645,2,1,1,4,TP,2,1,16777216,1
179,fwd,attention_column,ALLGATHER,33554432,0.000625,21.8244,2,1,1,4,TP,2,1,16777216,1
180,fwd,attention_row,REDUCESCATTER,33554432,0.000625,21.8844,2,1,1,4,TP,2,1,16777216,1
181,fwd,mlp_column,ALLGATHER,33554432,0.000625,21.9443,2,1,1,4,TP,2,1,16777216,1
182,fwd,mlp_row,REDUCESCATTER,33554432,0.000625,22.0042,2,1,1,4,TP,2,1,16777216,1
183,fwd,attention_column,ALLGATHER,33554432,0.000625,22.0641,2,1,1,4,TP,2,1,16777216,1
184,fwd,attention_row,REDUCESCATTER,33554432,0.000625,22.1241,2,1,1,4,TP,2,1,16777216,1
185,fwd,mlp_column,ALLGATHER,33554432,0.000625,22.1840,2,1,1,4,TP,2,1,16777216,1
186,fwd,mlp_row,REDUCESCATTER,33554432,0.000625,22.2439,2,1,1,4,TP,2,1,16777216,1
187,fwd,attention_column,ALLGATHER,33554432,0.000625,22.3039,2,1,1,4,TP,2,1,16777216,1
188,fwd,attention_row,REDUCESCATTER,33554432,0.000625,22.3638,2,1,1,4,TP,2,1,16777216,1
189,fwd,mlp_column,ALLGATHER,33554432,0.000625,22.4237,2,1,1,4,TP,2,1,16777216,1
190,fwd,mlp_row,REDUCESCATTER,33554432,0.000625,22.4836,2,1,1,4,TP,2,1,16777216,1
191,fwd,attention_column,ALLGATHER,33554432,0.000625,22.5436,2,1,1,4,TP,2,1,16777216,1
192,fwd,attention_row,REDUCESCATTER,33554432,0.000625,22.6035,2,1,1,4,TP,2,1,16777216,1
193,fwd,mlp_column,ALLGATHER,33554432,0.000625,22.6634,2,1,1,4,TP,2,1,16777216,1
194,fwd,mlp_row,REDUCESCATTER,33554432,0.000625,22.7234,2,1,1,4,TP,2,1,16777216,1
195,fwd,attention_column,ALLGATHER,33554432,0.000625,22.7833,2,1,1,4,TP,2,1,16777216,1
196,fwd,attention_row,REDUCESCATTER,33554432,0.000625,22.8432,2,1,1,4,TP,2,1,16777216,1
197,fwd,mlp_column,ALLGATHER,33554432,0.000625,22.9031,2,1,1,4,TP,2,1,16777216,1
198,fwd,mlp_row,REDUCESCATTER,33554432,0.000625,22.9631,2,1,1,4,TP,2,1,16777216,1
199,fwd,attention_column,ALLGATHER,33554432,0.000625,23.0230,2,1,1,4,TP,2,1,16777216,1
200,fwd,attention_row,REDUCESCATTER,33554432,0.000625,23.0829,2,1,1,4,TP,2,1,16777216,1
201,fwd,mlp_column,ALLGATHER,33554432,0.000625,23.1429,2,1,1,4,TP,2,1,16777216,1
202,fwd,mlp_row,REDUCESCATTER,33554432,0.000625,23.2028,2,1,1,4,TP,2,1,16777216,1
203,fwd,attention_column,ALLGATHER,33554432,0.000625,23.2627,2,1,1,4,TP,2,1,16777216,1
204,fwd,attention_row,REDUCESCATTER,33554432,0.000625,23.3226,2,1,1,4,TP,2,1,16777216,1
205,fwd,mlp_column,ALLGATHER,33554432,0.000625,23.3826,2,1,1,4,TP,2,1,16777216,1
206,fwd,mlp_row,REDUCESCATTER,33554432,0.000625,23.4425,2,1,1,4,TP,2,1,16777216,1
207,fwd,attention_column,ALLGATHER,33554432,0.000625,23.5024,2,1,1,4,TP,2,1,16777216,1
208,fwd,attention_row,REDUCESCATTER,33554432,0.000625,23.5624,2,1,1,4,TP,2,1,16777216,1
209,fwd,mlp_column,ALLGATHER,33554432,0.000625,23.6223,2,1,1,4,TP,2,1,16777216,1
210,fwd,mlp_row,REDUCESCATTER,33554432,0.000625,23.6822,2,1,1,4,TP,2,1,16777216,1
211,fwd,attention_column,ALLGATHER,33554432,0.000625,23.7422,2,1,1,4,TP,2,1,16777216,1
212,fwd,attention_row,REDUCESCATTER,33554432,0.000625,23.8021,2,1,1,4,TP,2,1,16777216,1
213,fwd,mlp_column,ALLGATHER,33554432,0.000625,23.8620,2,1,1,4,TP,2,1,16777216,1
214,fwd,mlp_row,REDUCESCATTER,33554432,0.000625,23.9219,2,1,1,4,TP,2,1,16777216,1
215,fwd,attention_column,ALLGATHER,33554432,0.000625,23.9819,2,1,1,4,TP,2,1,16777216,1
216,fwd,attention_row,REDUCESCATTER,33554432,0.000625,24.0418,2,1,1,4,TP,2,1,16777216,1
217,fwd,mlp_column,ALLGATHER,33554432,0.000625,24.1017,2,1,1,4,TP,2,1,16777216,1
218,fwd,mlp_row,REDUCESCATTER,33554432,0.000625,24.1617,2,1,1,4,TP,2,1,16777216,1
219,fwd,attention_column,ALLGATHER,33554432,0.000625,24.2216,2,1,1,4,TP,2,1,16777216,1
220,fwd,attention_row,REDUCESCATTER,33554432,0.000625,24.2815,2,1,1,4,TP,2,1,16777216,1
221,fwd,mlp_column,ALLGATHER,33554432,0.000625,24.3414,2,1,1,4,TP,2,1,16777216,1
222,fwd,mlp_row,REDUCESCATTER,33554432,0.000625,24.4014,2,1,1,4,TP,2,1,16777216,1
223,fwd,attention_column,ALLGATHER,33554432,0.000625,24.4613,2,1,1,4,TP,2,1,16777216,1
224,fwd,attention_row,REDUCESCATTER,33554432,0.000625,24.5212,2,1,1,4,TP,2,1,16777216,1
225,fwd,mlp_column,ALLGATHER,33554432,0.000625,24.5812,2,1,1,4,TP,2,1,16777216,1
226,fwd,mlp_row,REDUCESCATTER,33554432,0.000625,24.6411,2,1,1,4,TP,2,1,16777216,1
227,fwd,attention_column,ALLGATHER,33554432,0.000625,24.7010,2,1,1,4,TP,2,1,16777216,1
228,fwd,attention_row,REDUCESCATTER,33554432,0.000625,24.7609,2,1,1,4,TP,2,1,16777216,1
229,fwd,mlp_column,ALLGATHER,33554432,0.000625,24.8209,2,1,1,4,TP,2,1,16777216,1
230,fwd,mlp_row,REDUCESCATTER,33554432,0.000625,24.8808,2,1,1,4,TP,2,1,16777216,1
231,fwd,attention_column,ALLGATHER,33554432,0.000625,24.9407,2,1,1,4,TP,2,1,16777216,1
232,fwd,attention_row,REDUCESCATTER,33554432,0.000625,25.0007,2,1,1,4,TP,2,1,16777216,1
233,fwd,mlp_column,ALLGATHER,33554432,0.000625,25.0606,2,1,1,4,TP,2,1,16777216,1
234,fwd,mlp_row,REDUCESCATTER,33554432,0.000625,25.1205,2,1,1,4,TP,2,1,16777216,1
235,fwd,attention_column,ALLGATHER,33554432,0.000625,25.1804,2,1,1,4,TP,2,1,16777216,1
236,fwd,attention_row,REDUCESCATTER,33554432,0.000625,25.2404,2,1,1,4,TP,2,1,16777216,1
237,fwd,mlp_column,ALLGATHER,33554432,0.000625,25.3003,2,1,1,4,TP,2,1,16777216,1
238,fwd,mlp_row,REDUCESCATTER,33554432,0.000625,25.3602,2,1,1,4,TP,2,1,16777216,1
239,fwd,attention_column,ALLGATHER,33554432,0.000625,25.4202,2,1,1,4,TP,2,1,16777216,1
240,fwd,attention_row,REDUCESCATTER,33554432,0.000625,25.4801,2,1,1,4,TP,2,1,16777216,1
241,fwd,mlp_column,ALLGATHER,33554432,0.000625,25.5400,2,1,1,4,TP,2,1,16777216,1
242,fwd,mlp_row,REDUCESCATTER,33554432,0.000625,25.5999,2,1,1,4,TP,2,1,16777216,1
243,fwd,attention_column,ALLGATHER,33554432,0.000625,25.6599,2,1,1,4,TP,2,1,16777216,1
244,fwd,attention_row,REDUCESCATTER,33554432,0.000625,25.7198,2,1,1,4,TP,2,1,16777216,1
245,fwd,mlp_column,ALLGATHER,33554432,0.000625,25.7797,2,1,1,4,TP,2,1,16777216,1
246,fwd,mlp_row,REDUCESCATTER,33554432,0.000625,25.8397,2,1,1,4,TP,2,1,16777216,1
247,fwd,attention_column,ALLGATHER,33554432,0.000625,25.8996,2,1,1,4,TP,2,1,16777216,1
248,fwd,attention_row,REDUCESCATTER,33554432,0.000625,25.9595,2,1,1,4,TP,2,1,16777216,1
