step_idx,phase,layer_name,comm_type,comm_size,time_sec,cum_pct,tp,pp,ep,dp,group_name,group_size,concurrent_send_peers,per_step_chunk_bytes,total_rounds
33,fwd,attention_column,ALLGATHER,50331648,0.000937,7.0746,8,2,1,3,TP,8,1,6291456,7
34,fwd,attention_row,REDUCESCATTER,50331648,0.000937,7.1491,8,2,1,3,TP,8,1,6291456,7
35,fwd,mlp_column,ALLGATHER,50331648,0.000937,7.2235,8,2,1,3,TP,8,1,6291456,7
36,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,7.2980,8,2,1,3,TP,8,1,6291456,7
37,fwd,attention_column,ALLGATHER,50331648,0.000937,7.3725,8,2,1,3,TP,8,1,6291456,7
38,fwd,attention_row,REDUCESCATTER,50331648,0.000937,7.4469,8,2,1,3,TP,8,1,6291456,7
39,fwd,mlp_column,ALLGATHER,50331648,0.000937,7.5214,8,2,1,3,TP,8,1,6291456,7
40,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,7.5958,8,2,1,3,TP,8,1,6291456,7
41,fwd,attention_column,ALLGATHER,50331648,0.000937,7.6703,8,2,1,3,TP,8,1,6291456,7
42,fwd,attention_row,REDUCESCATTER,50331648,0.000937,7.7447,8,2,1,3,TP,8,1,6291456,7
43,fwd,mlp_column,ALLGATHER,50331648,0.000937,7.8192,8,2,1,3,TP,8,1,6291456,7
44,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,7.8937,8,2,1,3,TP,8,1,6291456,7
45,fwd,attention_column,ALLGATHER,50331648,0.000937,7.9681,8,2,1,3,TP,8,1,6291456,7
46,fwd,attention_row,REDUCESCATTER,50331648,0.000937,8.0426,8,2,1,3,TP,8,1,6291456,7
47,fwd,mlp_column,ALLGATHER,50331648,0.000937,8.1170,8,2,1,3,TP,8,1,6291456,7
48,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,8.1915,8,2,1,3,TP,8,1,6291456,7
49,fwd,attention_column,ALLGATHER,50331648,0.000937,8.2659,8,2,1,3,TP,8,1,6291456,7
50,fwd,attention_row,REDUCESCATTER,50331648,0.000937,8.3404,8,2,1,3,TP,8,1,6291456,7
51,fwd,mlp_column,ALLGATHER,50331648,0.000937,8.4149,8,2,1,3,TP,8,1,6291456,7
52,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,8.4893,8,2,1,3,TP,8,1,6291456,7
53,fwd,attention_column,ALLGATHER,50331648,0.000937,8.5638,8,2,1,3,TP,8,1,6291456,7
54,fwd,attention_row,REDUCESCATTER,50331648,0.000937,8.6382,8,2,1,3,TP,8,1,6291456,7
55,fwd,mlp_column,ALLGATHER,50331648,0.000937,8.7127,8,2,1,3,TP,8,1,6291456,7
56,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,8.7871,8,2,1,3,TP,8,1,6291456,7
57,fwd,attention_column,ALLGATHER,50331648,0.000937,8.8616,8,2,1,3,TP,8,1,6291456,7
58,fwd,attention_row,REDUCESCATTER,50331648,0.000937,8.9361,8,2,1,3,TP,8,1,6291456,7
59,fwd,mlp_column,ALLGATHER,50331648,0.000937,9.0105,8,2,1,3,TP,8,1,6291456,7
60,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,9.0850,8,2,1,3,TP,8,1,6291456,7
61,fwd,attention_column,ALLGATHER,50331648,0.000937,9.1594,8,2,1,3,TP,8,1,6291456,7
62,fwd,attention_row,REDUCESCATTER,50331648,0.000937,9.2339,8,2,1,3,TP,8,1,6291456,7
63,fwd,mlp_column,ALLGATHER,50331648,0.000937,9.3083,8,2,1,3,TP,8,1,6291456,7
64,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,9.3828,8,2,1,3,TP,8,1,6291456,7
65,fwd,attention_column,ALLGATHER,50331648,0.000937,9.4573,8,2,1,3,TP,8,1,6291456,7
66,fwd,attention_row,REDUCESCATTER,50331648,0.000937,9.5317,8,2,1,3,TP,8,1,6291456,7
67,fwd,mlp_column,ALLGATHER,50331648,0.000937,9.6062,8,2,1,3,TP,8,1,6291456,7
68,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,9.6806,8,2,1,3,TP,8,1,6291456,7
69,fwd,attention_column,ALLGATHER,50331648,0.000937,9.7551,8,2,1,3,TP,8,1,6291456,7
70,fwd,attention_row,REDUCESCATTER,50331648,0.000937,9.8295,8,2,1,3,TP,8,1,6291456,7
71,fwd,mlp_column,ALLGATHER,50331648,0.000937,9.9040,8,2,1,3,TP,8,1,6291456,7
72,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,9.9785,8,2,1,3,TP,8,1,6291456,7
73,fwd,attention_column,ALLGATHER,50331648,0.000937,10.0529,8,2,1,3,TP,8,1,6291456,7
74,fwd,attention_row,REDUCESCATTER,50331648,0.000937,10.1274,8,2,1,3,TP,8,1,6291456,7
75,fwd,mlp_column,ALLGATHER,50331648,0.000937,10.2018,8,2,1,3,TP,8,1,6291456,7
76,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,10.2763,8,2,1,3,TP,8,1,6291456,7
77,fwd,attention_column,ALLGATHER,50331648,0.000937,10.3507,8,2,1,3,TP,8,1,6291456,7
78,fwd,attention_row,REDUCESCATTER,50331648,0.000937,10.4252,8,2,1,3,TP,8,1,6291456,7
79,fwd,mlp_column,ALLGATHER,50331648,0.000937,10.4997,8,2,1,3,TP,8,1,6291456,7
80,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,10.5741,8,2,1,3,TP,8,1,6291456,7
81,fwd,attention_column,ALLGATHER,50331648,0.000937,10.6486,8,2,1,3,TP,8,1,6291456,7
82,fwd,attention_row,REDUCESCATTER,50331648,0.000937,10.7230,8,2,1,3,TP,8,1,6291456,7
83,fwd,mlp_column,ALLGATHER,50331648,0.000937,10.7975,8,2,1,3,TP,8,1,6291456,7
84,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,10.8720,8,2,1,3,TP,8,1,6291456,7
85,fwd,attention_column,ALLGATHER,50331648,0.000937,10.9464,8,2,1,3,TP,8,1,6291456,7
86,fwd,attention_row,REDUCESCATTER,50331648,0.000937,11.0209,8,2,1,3,TP,8,1,6291456,7
87,fwd,mlp_column,ALLGATHER,50331648,0.000937,11.0953,8,2,1,3,TP,8,1,6291456,7
88,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,11.1698,8,2,1,3,TP,8,1,6291456,7
89,fwd,attention_column,ALLGATHER,50331648,0.000937,11.2442,8,2,1,3,TP,8,1,6291456,7
90,fwd,attention_row,REDUCESCATTER,50331648,0.000937,11.3187,8,2,1,3,TP,8,1,6291456,7
91,fwd,mlp_column,ALLGATHER,50331648,0.000937,11.3932,8,2,1,3,TP,8,1,6291456,7
92,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,11.4676,8,2,1,3,TP,8,1,6291456,7
93,fwd,attention_column,ALLGATHER,50331648,0.000937,11.5421,8,2,1,3,TP,8,1,6291456,7
94,fwd,attention_row,REDUCESCATTER,50331648,0.000937,11.6165,8,2,1,3,TP,8,1,6291456,7
95,fwd,mlp_column,ALLGATHER,50331648,0.000937,11.6910,8,2,1,3,TP,8,1,6291456,7
96,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,11.7654,8,2,1,3,TP,8,1,6291456,7
97,fwd,attention_column,ALLGATHER,50331648,0.000937,11.8399,8,2,1,3,TP,8,1,6291456,7
98,fwd,attention_row,REDUCESCATTER,50331648,0.000937,11.9144,8,2,1,3,TP,8,1,6291456,7
99,fwd,mlp_column,ALLGATHER,50331648,0.000937,11.9888,8,2,1,3,TP,8,1,6291456,7
100,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,12.0633,8,2,1,3,TP,8,1,6291456,7
101,fwd,attention_column,ALLGATHER,50331648,0.000937,12.1377,8,2,1,3,TP,8,1,6291456,7
102,fwd,attention_row,REDUCESCATTER,50331648,0.000937,12.2122,8,2,1,3,TP,8,1,6291456,7
103,fwd,mlp_column,ALLGATHER,50331648,0.000937,12.2866,8,2,1,3,TP,8,1,6291456,7
104,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,12.3611,8,2,1,3,TP,8,1,6291456,7
105,fwd,attention_column,ALLGATHER,50331648,0.000937,12.4356,8,2,1,3,TP,8,1,6291456,7
106,fwd,attention_row,REDUCESCATTER,50331648,0.000937,12.5100,8,2,1,3,TP,8,1,6291456,7
107,fwd,mlp_column,ALLGATHER,50331648,0.000937,12.5845,8,2,1,3,TP,8,1,6291456,7
108,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,12.6589,8,2,1,3,TP,8,1,6291456,7
109,fwd,attention_column,ALLGATHER,50331648,0.000937,12.7334,8,2,1,3,TP,8,1,6291456,7
110,fwd,attention_row,REDUCESCATTER,50331648,0.000937,12.8078,8,2,1,3,TP,8,1,6291456,7
111,fwd,mlp_column,ALLGATHER,50331648,0.000937,12.8823,8,2,1,3,TP,8,1,6291456,7
112,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,12.9568,8,2,1,3,TP,8,1,6291456,7
113,fwd,attention_column,ALLGATHER,50331648,0.000937,13.0312,8,2,1,3,TP,8,1,6291456,7
114,fwd,attention_row,REDUCESCATTER,50331648,0.000937,13.1057,8,2,1,3,TP,8,1,6291456,7
115,fwd,mlp_column,ALLGATHER,50331648,0.000937,13.1801,8,2,1,3,TP,8,1,6291456,7
116,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,13.2546,8,2,1,3,TP,8,1,6291456,7
117,fwd,attention_column,ALLGATHER,50331648,0.000937,13.3290,8,2,1,3,TP,8,1,6291456,7
118,fwd,attention_row,REDUCESCATTER,50331648,0.000937,13.4035,8,2,1,3,TP,8,1,6291456,7
119,fwd,mlp_column,ALLGATHER,50331648,0.000937,13.4780,8,2,1,3,TP,8,1,6291456,7
120,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,13.5524,8,2,1,3,TP,8,1,6291456,7
121,fwd,attention_column,ALLGATHER,50331648,0.000937,13.6269,8,2,1,3,TP,8,1,6291456,7
122,fwd,attention_row,REDUCESCATTER,50331648,0.000937,13.7013,8,2,1,3,TP,8,1,6291456,7
123,fwd,mlp_column,ALLGATHER,50331648,0.000937,13.7758,8,2,1,3,TP,8,1,6291456,7
124,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,13.8503,8,2,1,3,TP,8,1,6291456,7
125,fwd,attention_column,ALLGATHER,50331648,0.000937,13.9247,8,2,1,3,TP,8,1,6291456,7
126,fwd,attention_row,REDUCESCATTER,50331648,0.000937,13.9992,8,2,1,3,TP,8,1,6291456,7
127,fwd,mlp_column,ALLGATHER,50331648,0.000937,14.0736,8,2,1,3,TP,8,1,6291456,7
128,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,14.1481,8,2,1,3,TP,8,1,6291456,7
129,fwd,final_column,ALLGATHER,50331648,0.000937,14.2225,8,2,1,3,TP,8,1,6291456,7
130,fwd,embedding_norm,ALLREDUCE,393216000,0.014648,15.3859,8,2,1,3,UNKNOWN,8,1,49152000,14
131,fwd,attention_column,ALLGATHER,50331648,0.000937,15.4604,8,2,1,3,TP,8,1,6291456,7
132,fwd,attention_row,REDUCESCATTER,50331648,0.000937,15.5349,8,2,1,3,TP,8,1,6291456,7
133,fwd,mlp_column,ALLGATHER,50331648,0.000937,15.6093,8,2,1,3,TP,8,1,6291456,7
134,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,15.6838,8,2,1,3,TP,8,1,6291456,7
135,fwd,attention_column,ALLGATHER,50331648,0.000937,15.7582,8,2,1,3,TP,8,1,6291456,7
136,fwd,attention_row,REDUCESCATTER,50331648,0.000937,15.8327,8,2,1,3,TP,8,1,6291456,7
137,fwd,mlp_column,ALLGATHER,50331648,0.000937,15.9071,8,2,1,3,TP,8,1,6291456,7
138,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,15.9816,8,2,1,3,TP,8,1,6291456,7
139,fwd,attention_column,ALLGATHER,50331648,0.000937,16.0561,8,2,1,3,TP,8,1,6291456,7
140,fwd,attention_row,REDUCESCATTER,50331648,0.000937,16.1305,8,2,1,3,TP,8,1,6291456,7
141,fwd,mlp_column,ALLGATHER,50331648,0.000937,16.2050,8,2,1,3,TP,8,1,6291456,7
142,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,16.2794,8,2,1,3,TP,8,1,6291456,7
143,fwd,attention_column,ALLGATHER,50331648,0.000937,16.3539,8,2,1,3,TP,8,1,6291456,7
144,fwd,attention_row,REDUCESCATTER,50331648,0.000937,16.4283,8,2,1,3,TP,8,1,6291456,7
145,fwd,mlp_column,ALLGATHER,50331648,0.000937,16.5028,8,2,1,3,TP,8,1,6291456,7
146,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,16.5773,8,2,1,3,TP,8,1,6291456,7
147,fwd,attention_column,ALLGATHER,50331648,0.000937,16.6517,8,2,1,3,TP,8,1,6291456,7
148,fwd,attention_row,REDUCESCATTER,50331648,0.000937,16.7262,8,2,1,3,TP,8,1,6291456,7
149,fwd,mlp_column,ALLGATHER,50331648,0.000937,16.8006,8,2,1,3,TP,8,1,6291456,7
150,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,16.8751,8,2,1,3,TP,8,1,6291456,7
151,fwd,attention_column,ALLGATHER,50331648,0.000937,16.9495,8,2,1,3,TP,8,1,6291456,7
152,fwd,attention_row,REDUCESCATTER,50331648,0.000937,17.0240,8,2,1,3,TP,8,1,6291456,7
153,fwd,mlp_column,ALLGATHER,50331648,0.000937,17.0985,8,2,1,3,TP,8,1,6291456,7
154,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,17.1729,8,2,1,3,TP,8,1,6291456,7
155,fwd,attention_column,ALLGATHER,50331648,0.000937,17.2474,8,2,1,3,TP,8,1,6291456,7
156,fwd,attention_row,REDUCESCATTER,50331648,0.000937,17.3218,8,2,1,3,TP,8,1,6291456,7
157,fwd,mlp_column,ALLGATHER,50331648,0.000937,17.3963,8,2,1,3,TP,8,1,6291456,7
158,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,17.4707,8,2,1,3,TP,8,1,6291456,7
159,fwd,attention_column,ALLGATHER,50331648,0.000937,17.5452,8,2,1,3,TP,8,1,6291456,7
160,fwd,attention_row,REDUCESCATTER,50331648,0.000937,17.6197,8,2,1,3,TP,8,1,6291456,7
161,fwd,mlp_column,ALLGATHER,50331648,0.000937,17.6941,8,2,1,3,TP,8,1,6291456,7
162,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,17.7686,8,2,1,3,TP,8,1,6291456,7
163,fwd,attention_column,ALLGATHER,50331648,0.000937,17.8430,8,2,1,3,TP,8,1,6291456,7
164,fwd,attention_row,REDUCESCATTER,50331648,0.000937,17.9175,8,2,1,3,TP,8,1,6291456,7
165,fwd,mlp_column,ALLGATHER,50331648,0.000937,17.9919,8,2,1,3,TP,8,1,6291456,7
166,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,18.0664,8,2,1,3,TP,8,1,6291456,7
167,fwd,attention_column,ALLGATHER,50331648,0.000937,18.1409,8,2,1,3,TP,8,1,6291456,7
168,fwd,attention_row,REDUCESCATTER,50331648,0.000937,18.2153,8,2,1,3,TP,8,1,6291456,7
169,fwd,mlp_column,ALLGATHER,50331648,0.000937,18.2898,8,2,1,3,TP,8,1,6291456,7
170,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,18.3642,8,2,1,3,TP,8,1,6291456,7
171,fwd,attention_column,ALLGATHER,50331648,0.000937,18.4387,8,2,1,3,TP,8,1,6291456,7
172,fwd,attention_row,REDUCESCATTER,50331648,0.000937,18.5131,8,2,1,3,TP,8,1,6291456,7
173,fwd,mlp_column,ALLGATHER,50331648,0.000937,18.5876,8,2,1,3,TP,8,1,6291456,7
174,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,18.6621,8,2,1,3,TP,8,1,6291456,7
175,fwd,attention_column,ALLGATHER,50331648,0.000937,18.7365,8,2,1,3,TP,8,1,6291456,7
176,fwd,attention_row,REDUCESCATTER,50331648,0.000937,18.8110,8,2,1,3,TP,8,1,6291456,7
177,fwd,mlp_column,ALLGATHER,50331648,0.000937,18.8854,8,2,1,3,TP,8,1,6291456,7
178,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,18.9599,8,2,1,3,TP,8,1,6291456,7
179,fwd,attention_column,ALLGATHER,50331648,0.000937,19.0344,8,2,1,3,TP,8,1,6291456,7
180,fwd,attention_row,REDUCESCATTER,50331648,0.000937,19.1088,8,2,1,3,TP,8,1,6291456,7
181,fwd,mlp_column,ALLGATHER,50331648,0.000937,19.1833,8,2,1,3,TP,8,1,6291456,7
182,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,19.2577,8,2,1,3,TP,8,1,6291456,7
183,fwd,attention_column,ALLGATHER,50331648,0.000937,19.3322,8,2,1,3,TP,8,1,6291456,7
184,fwd,attention_row,REDUCESCATTER,50331648,0.000937,19.4066,8,2,1,3,TP,8,1,6291456,7
185,fwd,mlp_column,ALLGATHER,50331648,0.000937,19.4811,8,2,1,3,TP,8,1,6291456,7
186,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,19.5556,8,2,1,3,TP,8,1,6291456,7
187,fwd,attention_column,ALLGATHER,50331648,0.000937,19.6300,8,2,1,3,TP,8,1,6291456,7
188,fwd,attention_row,REDUCESCATTER,50331648,0.000937,19.7045,8,2,1,3,TP,8,1,6291456,7
189,fwd,mlp_column,ALLGATHER,50331648,0.000937,19.7789,8,2,1,3,TP,8,1,6291456,7
190,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,19.8534,8,2,1,3,TP,8,1,6291456,7
191,fwd,attention_column,ALLGATHER,50331648,0.000937,19.9278,8,2,1,3,TP,8,1,6291456,7
192,fwd,attention_row,REDUCESCATTER,50331648,0.000937,20.0023,8,2,1,3,TP,8,1,6291456,7
193,fwd,mlp_column,ALLGATHER,50331648,0.000937,20.0768,8,2,1,3,TP,8,1,6291456,7
194,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,20.1512,8,2,1,3,TP,8,1,6291456,7
195,fwd,attention_column,ALLGATHER,50331648,0.000937,20.2257,8,2,1,3,TP,8,1,6291456,7
196,fwd,attention_row,REDUCESCATTER,50331648,0.000937,20.3001,8,2,1,3,TP,8,1,6291456,7
197,fwd,mlp_column,ALLGATHER,50331648,0.000937,20.3746,8,2,1,3,TP,8,1,6291456,7
198,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,20.4490,8,2,1,3,TP,8,1,6291456,7
199,fwd,attention_column,ALLGATHER,50331648,0.000937,20.5235,8,2,1,3,TP,8,1,6291456,7
200,fwd,attention_row,REDUCESCATTER,50331648,0.000937,20.5980,8,2,1,3,TP,8,1,6291456,7
201,fwd,mlp_column,ALLGATHER,50331648,0.000937,20.6724,8,2,1,3,TP,8,1,6291456,7
202,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,20.7469,8,2,1,3,TP,8,1,6291456,7
203,fwd,attention_column,ALLGATHER,50331648,0.000937,20.8213,8,2,1,3,TP,8,1,6291456,7
204,fwd,attention_row,REDUCESCATTER,50331648,0.000937,20.8958,8,2,1,3,TP,8,1,6291456,7
205,fwd,mlp_column,ALLGATHER,50331648,0.000937,20.9702,8,2,1,3,TP,8,1,6291456,7
206,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,21.0447,8,2,1,3,TP,8,1,6291456,7
207,fwd,attention_column,ALLGATHER,50331648,0.000937,21.1192,8,2,1,3,TP,8,1,6291456,7
208,fwd,attention_row,REDUCESCATTER,50331648,0.000937,21.1936,8,2,1,3,TP,8,1,6291456,7
209,fwd,mlp_column,ALLGATHER,50331648,0.000937,21.2681,8,2,1,3,TP,8,1,6291456,7
210,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,21.3425,8,2,1,3,TP,8,1,6291456,7
211,fwd,attention_column,ALLGATHER,50331648,0.000937,21.4170,8,2,1,3,TP,8,1,6291456,7
212,fwd,attention_row,REDUCESCATTER,50331648,0.000937,21.4914,8,2,1,3,TP,8,1,6291456,7
213,fwd,mlp_column,ALLGATHER,50331648,0.000937,21.5659,8,2,1,3,TP,8,1,6291456,7
214,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,21.6404,8,2,1,3,TP,8,1,6291456,7
215,fwd,attention_column,ALLGATHER,50331648,0.000937,21.7148,8,2,1,3,TP,8,1,6291456,7
216,fwd,attention_row,REDUCESCATTER,50331648,0.000937,21.7893,8,2,1,3,TP,8,1,6291456,7
217,fwd,mlp_column,ALLGATHER,50331648,0.000937,21.8637,8,2,1,3,TP,8,1,6291456,7
218,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,21.9382,8,2,1,3,TP,8,1,6291456,7
219,fwd,attention_column,ALLGATHER,50331648,0.000937,22.0126,8,2,1,3,TP,8,1,6291456,7
220,fwd,attention_row,REDUCESCATTER,50331648,0.000937,22.0871,8,2,1,3,TP,8,1,6291456,7
221,fwd,mlp_column,ALLGATHER,50331648,0.000937,22.1616,8,2,1,3,TP,8,1,6291456,7
222,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,22.2360,8,2,1,3,TP,8,1,6291456,7
223,fwd,attention_column,ALLGATHER,50331648,0.000937,22.3105,8,2,1,3,TP,8,1,6291456,7
224,fwd,attention_row,REDUCESCATTER,50331648,0.000937,22.3849,8,2,1,3,TP,8,1,6291456,7
225,fwd,mlp_column,ALLGATHER,50331648,0.000937,22.4594,8,2,1,3,TP,8,1,6291456,7
226,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,22.5339,8,2,1,3,TP,8,1,6291456,7
227,fwd,attention_column,ALLGATHER,50331648,0.000937,22.6083,8,2,1,3,TP,8,1,6291456,7
228,fwd,attention_row,REDUCESCATTER,50331648,0.000937,22.6828,8,2,1,3,TP,8,1,6291456,7
229,fwd,mlp_column,ALLGATHER,50331648,0.000937,22.7572,8,2,1,3,TP,8,1,6291456,7
230,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,22.8317,8,2,1,3,TP,8,1,6291456,7
231,fwd,attention_column,ALLGATHER,50331648,0.000937,22.9061,8,2,1,3,TP,8,1,6291456,7
232,fwd,attention_row,REDUCESCATTER,50331648,0.000937,22.9806,8,2,1,3,TP,8,1,6291456,7
233,fwd,mlp_column,ALLGATHER,50331648,0.000937,23.0551,8,2,1,3,TP,8,1,6291456,7
234,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,23.1295,8,2,1,3,TP,8,1,6291456,7
235,fwd,attention_column,ALLGATHER,50331648,0.000937,23.2040,8,2,1,3,TP,8,1,6291456,7
236,fwd,attention_row,REDUCESCATTER,50331648,0.000937,23.2784,8,2,1,3,TP,8,1,6291456,7
237,fwd,mlp_column,ALLGATHER,50331648,0.000937,23.3529,8,2,1,3,TP,8,1,6291456,7
238,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,23.4273,8,2,1,3,TP,8,1,6291456,7
239,fwd,attention_column,ALLGATHER,50331648,0.000937,23.5018,8,2,1,3,TP,8,1,6291456,7
240,fwd,attention_row,REDUCESCATTER,50331648,0.000937,23.5763,8,2,1,3,TP,8,1,6291456,7
241,fwd,mlp_column,ALLGATHER,50331648,0.000937,23.6507,8,2,1,3,TP,8,1,6291456,7
242,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,23.7252,8,2,1,3,TP,8,1,6291456,7
243,fwd,attention_column,ALLGATHER,50331648,0.000937,23.7996,8,2,1,3,TP,8,1,6291456,7
244,fwd,attention_row,REDUCESCATTER,50331648,0.000937,23.8741,8,2,1,3,TP,8,1,6291456,7
245,fwd,mlp_column,ALLGATHER,50331648,0.000937,23.9485,8,2,1,3,TP,8,1,6291456,7
246,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,24.0230,8,2,1,3,TP,8,1,6291456,7
247,fwd,attention_column,ALLGATHER,50331648,0.000937,24.0975,8,2,1,3,TP,8,1,6291456,7
248,fwd,attention_row,REDUCESCATTER,50331648,0.000937,24.1719,8,2,1,3,TP,8,1,6291456,7
