step_idx,phase,layer_name,comm_type,comm_size,time_sec,cum_pct,tp,pp,ep,dp,group_name,group_size,concurrent_send_peers,per_step_chunk_bytes,total_rounds
249,fwd,mlp_column,ALLGATHER,58720256,0.001094,22.5623,8,2,1,4,TP,8,1,7340032,7
250,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,22.6277,8,2,1,4,TP,8,1,7340032,7
251,fwd,attention_column,ALLGATHER,58720256,0.001094,22.6931,8,2,1,4,TP,8,1,7340032,7
252,fwd,attention_row,REDUCESCATTER,58720256,0.001094,22.7585,8,2,1,4,TP,8,1,7340032,7
253,fwd,mlp_column,ALLGATHER,58720256,0.001094,22.8238,8,2,1,4,TP,8,1,7340032,7
254,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,22.8892,8,2,1,4,TP,8,1,7340032,7
255,fwd,attention_column,ALLGATHER,58720256,0.001094,22.9546,8,2,1,4,TP,8,1,7340032,7
256,fwd,attention_row,REDUCESCATTER,58720256,0.001094,23.0200,8,2,1,4,TP,8,1,7340032,7
257,fwd,mlp_column,ALLGATHER,58720256,0.001094,23.0854,8,2,1,4,TP,8,1,7340032,7
258,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,23.1508,8,2,1,4,TP,8,1,7340032,7
259,fwd,attention_column,ALLGATHER,58720256,0.001094,23.2162,8,2,1,4,TP,8,1,7340032,7
260,fwd,attention_row,REDUCESCATTER,58720256,0.001094,23.2816,8,2,1,4,TP,8,1,7340032,7
261,fwd,mlp_column,ALLGATHER,58720256,0.001094,23.3470,8,2,1,4,TP,8,1,7340032,7
262,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,23.4124,8,2,1,4,TP,8,1,7340032,7
263,fwd,attention_column,ALLGATHER,58720256,0.001094,23.4778,8,2,1,4,TP,8,1,7340032,7
264,fwd,attention_row,REDUCESCATTER,58720256,0.001094,23.5432,8,2,1,4,TP,8,1,7340032,7
265,fwd,mlp_column,ALLGATHER,58720256,0.001094,23.6086,8,2,1,4,TP,8,1,7340032,7
266,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,23.6740,8,2,1,4,TP,8,1,7340032,7
267,fwd,attention_column,ALLGATHER,58720256,0.001094,23.7394,8,2,1,4,TP,8,1,7340032,7
268,fwd,attention_row,REDUCESCATTER,58720256,0.001094,23.8048,8,2,1,4,TP,8,1,7340032,7
269,fwd,mlp_column,ALLGATHER,58720256,0.001094,23.8702,8,2,1,4,TP,8,1,7340032,7
270,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,23.9356,8,2,1,4,TP,8,1,7340032,7
271,fwd,attention_column,ALLGATHER,58720256,0.001094,24.0009,8,2,1,4,TP,8,1,7340032,7
272,fwd,attention_row,REDUCESCATTER,58720256,0.001094,24.0663,8,2,1,4,TP,8,1,7340032,7
273,fwd,mlp_column,ALLGATHER,58720256,0.001094,24.1317,8,2,1,4,TP,8,1,7340032,7
274,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,24.1971,8,2,1,4,TP,8,1,7340032,7
275,fwd,attention_column,ALLGATHER,58720256,0.001094,24.2625,8,2,1,4,TP,8,1,7340032,7
276,fwd,attention_row,REDUCESCATTER,58720256,0.001094,24.3279,8,2,1,4,TP,8,1,7340032,7
277,fwd,mlp_column,ALLGATHER,58720256,0.001094,24.3933,8,2,1,4,TP,8,1,7340032,7
278,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,24.4587,8,2,1,4,TP,8,1,7340032,7
279,fwd,attention_column,ALLGATHER,58720256,0.001094,24.5241,8,2,1,4,TP,8,1,7340032,7
280,fwd,attention_row,REDUCESCATTER,58720256,0.001094,24.5895,8,2,1,4,TP,8,1,7340032,7
281,fwd,mlp_column,ALLGATHER,58720256,0.001094,24.6549,8,2,1,4,TP,8,1,7340032,7
282,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,24.7203,8,2,1,4,TP,8,1,7340032,7
283,fwd,attention_column,ALLGATHER,58720256,0.001094,24.7857,8,2,1,4,TP,8,1,7340032,7
284,fwd,attention_row,REDUCESCATTER,58720256,0.001094,24.8511,8,2,1,4,TP,8,1,7340032,7
285,fwd,mlp_column,ALLGATHER,58720256,0.001094,24.9165,8,2,1,4,TP,8,1,7340032,7
286,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,24.9819,8,2,1,4,TP,8,1,7340032,7
287,fwd,attention_column,ALLGATHER,58720256,0.001094,25.0473,8,2,1,4,TP,8,1,7340032,7
288,fwd,attention_row,REDUCESCATTER,58720256,0.001094,25.1127,8,2,1,4,TP,8,1,7340032,7
289,fwd,mlp_column,ALLGATHER,58720256,0.001094,25.1781,8,2,1,4,TP,8,1,7340032,7
290,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,25.2434,8,2,1,4,TP,8,1,7340032,7
291,fwd,final_column,ALLGATHER,58720256,0.001094,25.3088,8,2,1,4,TP,8,1,7340032,7
292,fwd,embedding_norm,ALLREDUCE,458752000,0.017090,26.3306,8,2,1,4,UNKNOWN,8,1,57344000,14
293,fwd,attention_column,ALLGATHER,58720256,0.001094,26.3960,8,2,1,4,TP,8,1,7340032,7
294,fwd,attention_row,REDUCESCATTER,58720256,0.001094,26.4614,8,2,1,4,TP,8,1,7340032,7
295,fwd,mlp_column,ALLGATHER,58720256,0.001094,26.5268,8,2,1,4,TP,8,1,7340032,7
296,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,26.5922,8,2,1,4,TP,8,1,7340032,7
297,fwd,attention_column,ALLGATHER,58720256,0.001094,26.6576,8,2,1,4,TP,8,1,7340032,7
298,fwd,attention_row,REDUCESCATTER,58720256,0.001094,26.7230,8,2,1,4,TP,8,1,7340032,7
299,fwd,mlp_column,ALLGATHER,58720256,0.001094,26.7884,8,2,1,4,TP,8,1,7340032,7
300,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,26.8538,8,2,1,4,TP,8,1,7340032,7
301,fwd,attention_column,ALLGATHER,58720256,0.001094,26.9192,8,2,1,4,TP,8,1,7340032,7
302,fwd,attention_row,REDUCESCATTER,58720256,0.001094,26.9846,8,2,1,4,TP,8,1,7340032,7
303,fwd,mlp_column,ALLGATHER,58720256,0.001094,27.0500,8,2,1,4,TP,8,1,7340032,7
304,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,27.1154,8,2,1,4,TP,8,1,7340032,7
305,fwd,attention_column,ALLGATHER,58720256,0.001094,27.1808,8,2,1,4,TP,8,1,7340032,7
306,fwd,attention_row,REDUCESCATTER,58720256,0.001094,27.2462,8,2,1,4,TP,8,1,7340032,7
307,fwd,mlp_column,ALLGATHER,58720256,0.001094,27.3115,8,2,1,4,TP,8,1,7340032,7
308,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,27.3769,8,2,1,4,TP,8,1,7340032,7
309,fwd,attention_column,ALLGATHER,58720256,0.001094,27.4423,8,2,1,4,TP,8,1,7340032,7
310,fwd,attention_row,REDUCESCATTER,58720256,0.001094,27.5077,8,2,1,4,TP,8,1,7340032,7
311,fwd,mlp_column,ALLGATHER,58720256,0.001094,27.5731,8,2,1,4,TP,8,1,7340032,7
312,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,27.6385,8,2,1,4,TP,8,1,7340032,7
313,fwd,attention_column,ALLGATHER,58720256,0.001094,27.7039,8,2,1,4,TP,8,1,7340032,7
314,fwd,attention_row,REDUCESCATTER,58720256,0.001094,27.7693,8,2,1,4,TP,8,1,7340032,7
315,fwd,mlp_column,ALLGATHER,58720256,0.001094,27.8347,8,2,1,4,TP,8,1,7340032,7
316,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,27.9001,8,2,1,4,TP,8,1,7340032,7
317,fwd,attention_column,ALLGATHER,58720256,0.001094,27.9655,8,2,1,4,TP,8,1,7340032,7
318,fwd,attention_row,REDUCESCATTER,58720256,0.001094,28.0309,8,2,1,4,TP,8,1,7340032,7
319,fwd,mlp_column,ALLGATHER,58720256,0.001094,28.0963,8,2,1,4,TP,8,1,7340032,7
320,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,28.1617,8,2,1,4,TP,8,1,7340032,7
321,fwd,attention_column,ALLGATHER,58720256,0.001094,28.2271,8,2,1,4,TP,8,1,7340032,7
322,fwd,attention_row,REDUCESCATTER,58720256,0.001094,28.2925,8,2,1,4,TP,8,1,7340032,7
323,fwd,mlp_column,ALLGATHER,58720256,0.001094,28.3579,8,2,1,4,TP,8,1,7340032,7
324,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,28.4233,8,2,1,4,TP,8,1,7340032,7
325,fwd,attention_column,ALLGATHER,58720256,0.001094,28.4887,8,2,1,4,TP,8,1,7340032,7
326,fwd,attention_row,REDUCESCATTER,58720256,0.001094,28.5540,8,2,1,4,TP,8,1,7340032,7
327,fwd,mlp_column,ALLGATHER,58720256,0.001094,28.6194,8,2,1,4,TP,8,1,7340032,7
328,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,28.6848,8,2,1,4,TP,8,1,7340032,7
329,fwd,attention_column,ALLGATHER,58720256,0.001094,28.7502,8,2,1,4,TP,8,1,7340032,7
330,fwd,attention_row,REDUCESCATTER,58720256,0.001094,28.8156,8,2,1,4,TP,8,1,7340032,7
331,fwd,mlp_column,ALLGATHER,58720256,0.001094,28.8810,8,2,1,4,TP,8,1,7340032,7
332,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,28.9464,8,2,1,4,TP,8,1,7340032,7
333,fwd,attention_column,ALLGATHER,58720256,0.001094,29.0118,8,2,1,4,TP,8,1,7340032,7
334,fwd,attention_row,REDUCESCATTER,58720256,0.001094,29.0772,8,2,1,4,TP,8,1,7340032,7
335,fwd,mlp_column,ALLGATHER,58720256,0.001094,29.1426,8,2,1,4,TP,8,1,7340032,7
336,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,29.2080,8,2,1,4,TP,8,1,7340032,7
337,fwd,attention_column,ALLGATHER,58720256,0.001094,29.2734,8,2,1,4,TP,8,1,7340032,7
338,fwd,attention_row,REDUCESCATTER,58720256,0.001094,29.3388,8,2,1,4,TP,8,1,7340032,7
339,fwd,mlp_column,ALLGATHER,58720256,0.001094,29.4042,8,2,1,4,TP,8,1,7340032,7
340,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,29.4696,8,2,1,4,TP,8,1,7340032,7
341,fwd,attention_column,ALLGATHER,58720256,0.001094,29.5350,8,2,1,4,TP,8,1,7340032,7
342,fwd,attention_row,REDUCESCATTER,58720256,0.001094,29.6004,8,2,1,4,TP,8,1,7340032,7
343,fwd,mlp_column,ALLGATHER,58720256,0.001094,29.6658,8,2,1,4,TP,8,1,7340032,7
344,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,29.7311,8,2,1,4,TP,8,1,7340032,7
345,fwd,attention_column,ALLGATHER,58720256,0.001094,29.7965,8,2,1,4,TP,8,1,7340032,7
346,fwd,attention_row,REDUCESCATTER,58720256,0.001094,29.8619,8,2,1,4,TP,8,1,7340032,7
347,fwd,mlp_column,ALLGATHER,58720256,0.001094,29.9273,8,2,1,4,TP,8,1,7340032,7
348,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,29.9927,8,2,1,4,TP,8,1,7340032,7
349,fwd,attention_column,ALLGATHER,58720256,0.001094,30.0581,8,2,1,4,TP,8,1,7340032,7
350,fwd,attention_row,REDUCESCATTER,58720256,0.001094,30.1235,8,2,1,4,TP,8,1,7340032,7
351,fwd,mlp_column,ALLGATHER,58720256,0.001094,30.1889,8,2,1,4,TP,8,1,7340032,7
352,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,30.2543,8,2,1,4,TP,8,1,7340032,7
353,fwd,attention_column,ALLGATHER,58720256,0.001094,30.3197,8,2,1,4,TP,8,1,7340032,7
354,fwd,attention_row,REDUCESCATTER,58720256,0.001094,30.3851,8,2,1,4,TP,8,1,7340032,7
355,fwd,mlp_column,ALLGATHER,58720256,0.001094,30.4505,8,2,1,4,TP,8,1,7340032,7
356,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,30.5159,8,2,1,4,TP,8,1,7340032,7
357,fwd,attention_column,ALLGATHER,58720256,0.001094,30.5813,8,2,1,4,TP,8,1,7340032,7
358,fwd,attention_row,REDUCESCATTER,58720256,0.001094,30.6467,8,2,1,4,TP,8,1,7340032,7
359,fwd,mlp_column,ALLGATHER,58720256,0.001094,30.7121,8,2,1,4,TP,8,1,7340032,7
360,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,30.7775,8,2,1,4,TP,8,1,7340032,7
361,fwd,attention_column,ALLGATHER,58720256,0.001094,30.8429,8,2,1,4,TP,8,1,7340032,7
362,fwd,attention_row,REDUCESCATTER,58720256,0.001094,30.9082,8,2,1,4,TP,8,1,7340032,7
363,fwd,mlp_column,ALLGATHER,58720256,0.001094,30.9736,8,2,1,4,TP,8,1,7340032,7
364,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,31.0390,8,2,1,4,TP,8,1,7340032,7
365,fwd,attention_column,ALLGATHER,58720256,0.001094,31.1044,8,2,1,4,TP,8,1,7340032,7
366,fwd,attention_row,REDUCESCATTER,58720256,0.001094,31.1698,8,2,1,4,TP,8,1,7340032,7
367,fwd,mlp_column,ALLGATHER,58720256,0.001094,31.2352,8,2,1,4,TP,8,1,7340032,7
368,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,31.3006,8,2,1,4,TP,8,1,7340032,7
369,fwd,attention_column,ALLGATHER,58720256,0.001094,31.3660,8,2,1,4,TP,8,1,7340032,7
370,fwd,attention_row,REDUCESCATTER,58720256,0.001094,31.4314,8,2,1,4,TP,8,1,7340032,7
371,fwd,mlp_column,ALLGATHER,58720256,0.001094,31.4968,8,2,1,4,TP,8,1,7340032,7
372,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,31.5622,8,2,1,4,TP,8,1,7340032,7
373,fwd,attention_column,ALLGATHER,58720256,0.001094,31.6276,8,2,1,4,TP,8,1,7340032,7
374,fwd,attention_row,REDUCESCATTER,58720256,0.001094,31.6930,8,2,1,4,TP,8,1,7340032,7
375,fwd,mlp_column,ALLGATHER,58720256,0.001094,31.7584,8,2,1,4,TP,8,1,7340032,7
376,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,31.8238,8,2,1,4,TP,8,1,7340032,7
377,fwd,attention_column,ALLGATHER,58720256,0.001094,31.8892,8,2,1,4,TP,8,1,7340032,7
378,fwd,attention_row,REDUCESCATTER,58720256,0.001094,31.9546,8,2,1,4,TP,8,1,7340032,7
379,fwd,mlp_column,ALLGATHER,58720256,0.001094,32.0200,8,2,1,4,TP,8,1,7340032,7
380,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,32.0854,8,2,1,4,TP,8,1,7340032,7
381,fwd,attention_column,ALLGATHER,58720256,0.001094,32.1507,8,2,1,4,TP,8,1,7340032,7
382,fwd,attention_row,REDUCESCATTER,58720256,0.001094,32.2161,8,2,1,4,TP,8,1,7340032,7
383,fwd,mlp_column,ALLGATHER,58720256,0.001094,32.2815,8,2,1,4,TP,8,1,7340032,7
384,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,32.3469,8,2,1,4,TP,8,1,7340032,7
385,fwd,attention_column,ALLGATHER,58720256,0.001094,32.4123,8,2,1,4,TP,8,1,7340032,7
386,fwd,attention_row,REDUCESCATTER,58720256,0.001094,32.4777,8,2,1,4,TP,8,1,7340032,7
387,fwd,mlp_column,ALLGATHER,58720256,0.001094,32.5431,8,2,1,4,TP,8,1,7340032,7
388,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,32.6085,8,2,1,4,TP,8,1,7340032,7
389,fwd,attention_column,ALLGATHER,58720256,0.001094,32.6739,8,2,1,4,TP,8,1,7340032,7
390,fwd,attention_row,REDUCESCATTER,58720256,0.001094,32.7393,8,2,1,4,TP,8,1,7340032,7
391,fwd,mlp_column,ALLGATHER,58720256,0.001094,32.8047,8,2,1,4,TP,8,1,7340032,7
392,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,32.8701,8,2,1,4,TP,8,1,7340032,7
393,fwd,attention_column,ALLGATHER,58720256,0.001094,32.9355,8,2,1,4,TP,8,1,7340032,7
394,fwd,attention_row,REDUCESCATTER,58720256,0.001094,33.0009,8,2,1,4,TP,8,1,7340032,7
395,fwd,mlp_column,ALLGATHER,58720256,0.001094,33.0663,8,2,1,4,TP,8,1,7340032,7
396,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,33.1317,8,2,1,4,TP,8,1,7340032,7
397,fwd,attention_column,ALLGATHER,58720256,0.001094,33.1971,8,2,1,4,TP,8,1,7340032,7
398,fwd,attention_row,REDUCESCATTER,58720256,0.001094,33.2625,8,2,1,4,TP,8,1,7340032,7
399,fwd,mlp_column,ALLGATHER,58720256,0.001094,33.3278,8,2,1,4,TP,8,1,7340032,7
400,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,33.3932,8,2,1,4,TP,8,1,7340032,7
401,fwd,attention_column,ALLGATHER,58720256,0.001094,33.4586,8,2,1,4,TP,8,1,7340032,7
402,fwd,attention_row,REDUCESCATTER,58720256,0.001094,33.5240,8,2,1,4,TP,8,1,7340032,7
403,fwd,mlp_column,ALLGATHER,58720256,0.001094,33.5894,8,2,1,4,TP,8,1,7340032,7
404,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,33.6548,8,2,1,4,TP,8,1,7340032,7
405,fwd,attention_column,ALLGATHER,58720256,0.001094,33.7202,8,2,1,4,TP,8,1,7340032,7
406,fwd,attention_row,REDUCESCATTER,58720256,0.001094,33.7856,8,2,1,4,TP,8,1,7340032,7
407,fwd,mlp_column,ALLGATHER,58720256,0.001094,33.8510,8,2,1,4,TP,8,1,7340032,7
408,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,33.9164,8,2,1,4,TP,8,1,7340032,7
409,fwd,attention_column,ALLGATHER,58720256,0.001094,33.9818,8,2,1,4,TP,8,1,7340032,7
410,fwd,attention_row,REDUCESCATTER,58720256,0.001094,34.0472,8,2,1,4,TP,8,1,7340032,7
411,fwd,mlp_column,ALLGATHER,58720256,0.001094,34.1126,8,2,1,4,TP,8,1,7340032,7
412,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,34.1780,8,2,1,4,TP,8,1,7340032,7
413,fwd,attention_column,ALLGATHER,58720256,0.001094,34.2434,8,2,1,4,TP,8,1,7340032,7
414,fwd,attention_row,REDUCESCATTER,58720256,0.001094,34.3088,8,2,1,4,TP,8,1,7340032,7
415,fwd,mlp_column,ALLGATHER,58720256,0.001094,34.3742,8,2,1,4,TP,8,1,7340032,7
416,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,34.4396,8,2,1,4,TP,8,1,7340032,7
417,fwd,attention_column,ALLGATHER,58720256,0.001094,34.5049,8,2,1,4,TP,8,1,7340032,7
418,fwd,attention_row,REDUCESCATTER,58720256,0.001094,34.5703,8,2,1,4,TP,8,1,7340032,7
419,fwd,mlp_column,ALLGATHER,58720256,0.001094,34.6357,8,2,1,4,TP,8,1,7340032,7
420,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,34.7011,8,2,1,4,TP,8,1,7340032,7
421,fwd,attention_column,ALLGATHER,58720256,0.001094,34.7665,8,2,1,4,TP,8,1,7340032,7
422,fwd,attention_row,REDUCESCATTER,58720256,0.001094,34.8319,8,2,1,4,TP,8,1,7340032,7
423,fwd,mlp_column,ALLGATHER,58720256,0.001094,34.8973,8,2,1,4,TP,8,1,7340032,7
424,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,34.9627,8,2,1,4,TP,8,1,7340032,7
425,fwd,attention_column,ALLGATHER,58720256,0.001094,35.0281,8,2,1,4,TP,8,1,7340032,7
426,fwd,attention_row,REDUCESCATTER,58720256,0.001094,35.0935,8,2,1,4,TP,8,1,7340032,7
427,fwd,mlp_column,ALLGATHER,58720256,0.001094,35.1589,8,2,1,4,TP,8,1,7340032,7
428,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,35.2243,8,2,1,4,TP,8,1,7340032,7
429,fwd,attention_column,ALLGATHER,58720256,0.001094,35.2897,8,2,1,4,TP,8,1,7340032,7
430,fwd,attention_row,REDUCESCATTER,58720256,0.001094,35.3551,8,2,1,4,TP,8,1,7340032,7
431,fwd,mlp_column,ALLGATHER,58720256,0.001094,35.4205,8,2,1,4,TP,8,1,7340032,7
432,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,35.4859,8,2,1,4,TP,8,1,7340032,7
433,fwd,attention_column,ALLGATHER,58720256,0.001094,35.5513,8,2,1,4,TP,8,1,7340032,7
434,fwd,attention_row,REDUCESCATTER,58720256,0.001094,35.6167,8,2,1,4,TP,8,1,7340032,7
435,fwd,mlp_column,ALLGATHER,58720256,0.001094,35.6821,8,2,1,4,TP,8,1,7340032,7
436,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,35.7474,8,2,1,4,TP,8,1,7340032,7
437,fwd,final_column,ALLGATHER,58720256,0.001094,35.8128,8,2,1,4,TP,8,1,7340032,7
438,fwd,embedding_norm,ALLREDUCE,458752000,0.017090,36.8346,8,2,1,4,UNKNOWN,8,1,57344000,14
439,fwd,attention_column,ALLGATHER,58720256,0.001094,36.9000,8,2,1,4,TP,8,1,7340032,7
440,fwd,attention_row,REDUCESCATTER,58720256,0.001094,36.9654,8,2,1,4,TP,8,1,7340032,7
441,fwd,mlp_column,ALLGATHER,58720256,0.001094,37.0308,8,2,1,4,TP,8,1,7340032,7
442,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,37.0962,8,2,1,4,TP,8,1,7340032,7
443,fwd,attention_column,ALLGATHER,58720256,0.001094,37.1616,8,2,1,4,TP,8,1,7340032,7
444,fwd,attention_row,REDUCESCATTER,58720256,0.001094,37.2270,8,2,1,4,TP,8,1,7340032,7
445,fwd,mlp_column,ALLGATHER,58720256,0.001094,37.2924,8,2,1,4,TP,8,1,7340032,7
446,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,37.3578,8,2,1,4,TP,8,1,7340032,7
447,fwd,attention_column,ALLGATHER,58720256,0.001094,37.4232,8,2,1,4,TP,8,1,7340032,7
448,fwd,attention_row,REDUCESCATTER,58720256,0.001094,37.4886,8,2,1,4,TP,8,1,7340032,7
449,fwd,mlp_column,ALLGATHER,58720256,0.001094,37.5540,8,2,1,4,TP,8,1,7340032,7
450,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,37.6194,8,2,1,4,TP,8,1,7340032,7
451,fwd,attention_column,ALLGATHER,58720256,0.001094,37.6848,8,2,1,4,TP,8,1,7340032,7
452,fwd,attention_row,REDUCESCATTER,58720256,0.001094,37.7502,8,2,1,4,TP,8,1,7340032,7
453,fwd,mlp_column,ALLGATHER,58720256,0.001094,37.8155,8,2,1,4,TP,8,1,7340032,7
454,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,37.8809,8,2,1,4,TP,8,1,7340032,7
455,fwd,attention_column,ALLGATHER,58720256,0.001094,37.9463,8,2,1,4,TP,8,1,7340032,7
456,fwd,attention_row,REDUCESCATTER,58720256,0.001094,38.0117,8,2,1,4,TP,8,1,7340032,7
457,fwd,mlp_column,ALLGATHER,58720256,0.001094,38.0771,8,2,1,4,TP,8,1,7340032,7
458,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,38.1425,8,2,1,4,TP,8,1,7340032,7
459,fwd,attention_column,ALLGATHER,58720256,0.001094,38.2079,8,2,1,4,TP,8,1,7340032,7
460,fwd,attention_row,REDUCESCATTER,58720256,0.001094,38.2733,8,2,1,4,TP,8,1,7340032,7
461,fwd,mlp_column,ALLGATHER,58720256,0.001094,38.3387,8,2,1,4,TP,8,1,7340032,7
462,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,38.4041,8,2,1,4,TP,8,1,7340032,7
463,fwd,attention_column,ALLGATHER,58720256,0.001094,38.4695,8,2,1,4,TP,8,1,7340032,7
464,fwd,attention_row,REDUCESCATTER,58720256,0.001094,38.5349,8,2,1,4,TP,8,1,7340032,7
465,fwd,mlp_column,ALLGATHER,58720256,0.001094,38.6003,8,2,1,4,TP,8,1,7340032,7
466,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,38.6657,8,2,1,4,TP,8,1,7340032,7
467,fwd,attention_column,ALLGATHER,58720256,0.001094,38.7311,8,2,1,4,TP,8,1,7340032,7
468,fwd,attention_row,REDUCESCATTER,58720256,0.001094,38.7965,8,2,1,4,TP,8,1,7340032,7
469,fwd,mlp_column,ALLGATHER,58720256,0.001094,38.8619,8,2,1,4,TP,8,1,7340032,7
470,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,38.9273,8,2,1,4,TP,8,1,7340032,7
471,fwd,attention_column,ALLGATHER,58720256,0.001094,38.9927,8,2,1,4,TP,8,1,7340032,7
472,fwd,attention_row,REDUCESCATTER,58720256,0.001094,39.0580,8,2,1,4,TP,8,1,7340032,7
473,fwd,mlp_column,ALLGATHER,58720256,0.001094,39.1234,8,2,1,4,TP,8,1,7340032,7
474,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,39.1888,8,2,1,4,TP,8,1,7340032,7
475,fwd,attention_column,ALLGATHER,58720256,0.001094,39.2542,8,2,1,4,TP,8,1,7340032,7
476,fwd,attention_row,REDUCESCATTER,58720256,0.001094,39.3196,8,2,1,4,TP,8,1,7340032,7
477,fwd,mlp_column,ALLGATHER,58720256,0.001094,39.3850,8,2,1,4,TP,8,1,7340032,7
478,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,39.4504,8,2,1,4,TP,8,1,7340032,7
479,fwd,attention_column,ALLGATHER,58720256,0.001094,39.5158,8,2,1,4,TP,8,1,7340032,7
480,fwd,attention_row,REDUCESCATTER,58720256,0.001094,39.5812,8,2,1,4,TP,8,1,7340032,7
481,fwd,mlp_column,ALLGATHER,58720256,0.001094,39.6466,8,2,1,4,TP,8,1,7340032,7
482,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,39.7120,8,2,1,4,TP,8,1,7340032,7
483,fwd,attention_column,ALLGATHER,58720256,0.001094,39.7774,8,2,1,4,TP,8,1,7340032,7
484,fwd,attention_row,REDUCESCATTER,58720256,0.001094,39.8428,8,2,1,4,TP,8,1,7340032,7
485,fwd,mlp_column,ALLGATHER,58720256,0.001094,39.9082,8,2,1,4,TP,8,1,7340032,7
486,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,39.9736,8,2,1,4,TP,8,1,7340032,7
487,fwd,attention_column,ALLGATHER,58720256,0.001094,40.0390,8,2,1,4,TP,8,1,7340032,7
488,fwd,attention_row,REDUCESCATTER,58720256,0.001094,40.1044,8,2,1,4,TP,8,1,7340032,7
489,fwd,mlp_column,ALLGATHER,58720256,0.001094,40.1698,8,2,1,4,TP,8,1,7340032,7
490,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,40.2351,8,2,1,4,TP,8,1,7340032,7
491,fwd,attention_column,ALLGATHER,58720256,0.001094,40.3005,8,2,1,4,TP,8,1,7340032,7
492,fwd,attention_row,REDUCESCATTER,58720256,0.001094,40.3659,8,2,1,4,TP,8,1,7340032,7
493,fwd,mlp_column,ALLGATHER,58720256,0.001094,40.4313,8,2,1,4,TP,8,1,7340032,7
494,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,40.4967,8,2,1,4,TP,8,1,7340032,7
495,fwd,attention_column,ALLGATHER,58720256,0.001094,40.5621,8,2,1,4,TP,8,1,7340032,7
496,fwd,attention_row,REDUCESCATTER,58720256,0.001094,40.6275,8,2,1,4,TP,8,1,7340032,7
497,fwd,mlp_column,ALLGATHER,58720256,0.001094,40.6929,8,2,1,4,TP,8,1,7340032,7
498,fwd,mlp_row,REDUCESCATTER,58720256,0.001094,40.7583,8,2,1,4,TP,8,1,7340032,7
