step_idx,phase,layer_name,comm_type,comm_size,time_sec,cum_pct,tp,pp,ep,dp,group_name,group_size,concurrent_send_peers,per_step_chunk_bytes,total_rounds
249,fwd,mlp_column,ALLGATHER,50331648,0.000937,20.6966,8,1,1,4,TP,8,1,6291456,7
250,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,20.7576,8,1,1,4,TP,8,1,6291456,7
251,fwd,attention_column,ALLGATHER,50331648,0.000937,20.8185,8,1,1,4,TP,8,1,6291456,7
252,fwd,attention_row,REDUCESCATTER,50331648,0.000937,20.8795,8,1,1,4,TP,8,1,6291456,7
253,fwd,mlp_column,ALLGATHER,50331648,0.000937,20.9404,8,1,1,4,TP,8,1,6291456,7
254,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,21.0013,8,1,1,4,TP,8,1,6291456,7
255,fwd,attention_column,ALLGATHER,50331648,0.000937,21.0623,8,1,1,4,TP,8,1,6291456,7
256,fwd,attention_row,REDUCESCATTER,50331648,0.000937,21.1232,8,1,1,4,TP,8,1,6291456,7
257,fwd,mlp_column,ALLGATHER,50331648,0.000937,21.1841,8,1,1,4,TP,8,1,6291456,7
258,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,21.2451,8,1,1,4,TP,8,1,6291456,7
259,fwd,attention_column,ALLGATHER,50331648,0.000937,21.3060,8,1,1,4,TP,8,1,6291456,7
260,fwd,attention_row,REDUCESCATTER,50331648,0.000937,21.3669,8,1,1,4,TP,8,1,6291456,7
261,fwd,mlp_column,ALLGATHER,50331648,0.000937,21.4279,8,1,1,4,TP,8,1,6291456,7
262,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,21.4888,8,1,1,4,TP,8,1,6291456,7
263,fwd,attention_column,ALLGATHER,50331648,0.000937,21.5498,8,1,1,4,TP,8,1,6291456,7
264,fwd,attention_row,REDUCESCATTER,50331648,0.000937,21.6107,8,1,1,4,TP,8,1,6291456,7
265,fwd,mlp_column,ALLGATHER,50331648,0.000937,21.6716,8,1,1,4,TP,8,1,6291456,7
266,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,21.7326,8,1,1,4,TP,8,1,6291456,7
267,fwd,attention_column,ALLGATHER,50331648,0.000937,21.7935,8,1,1,4,TP,8,1,6291456,7
268,fwd,attention_row,REDUCESCATTER,50331648,0.000937,21.8544,8,1,1,4,TP,8,1,6291456,7
269,fwd,mlp_column,ALLGATHER,50331648,0.000937,21.9154,8,1,1,4,TP,8,1,6291456,7
270,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,21.9763,8,1,1,4,TP,8,1,6291456,7
271,fwd,attention_column,ALLGATHER,50331648,0.000937,22.0372,8,1,1,4,TP,8,1,6291456,7
272,fwd,attention_row,REDUCESCATTER,50331648,0.000937,22.0982,8,1,1,4,TP,8,1,6291456,7
273,fwd,mlp_column,ALLGATHER,50331648,0.000937,22.1591,8,1,1,4,TP,8,1,6291456,7
274,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,22.2201,8,1,1,4,TP,8,1,6291456,7
275,fwd,attention_column,ALLGATHER,50331648,0.000937,22.2810,8,1,1,4,TP,8,1,6291456,7
276,fwd,attention_row,REDUCESCATTER,50331648,0.000937,22.3419,8,1,1,4,TP,8,1,6291456,7
277,fwd,mlp_column,ALLGATHER,50331648,0.000937,22.4029,8,1,1,4,TP,8,1,6291456,7
278,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,22.4638,8,1,1,4,TP,8,1,6291456,7
279,fwd,attention_column,ALLGATHER,50331648,0.000937,22.5247,8,1,1,4,TP,8,1,6291456,7
280,fwd,attention_row,REDUCESCATTER,50331648,0.000937,22.5857,8,1,1,4,TP,8,1,6291456,7
281,fwd,mlp_column,ALLGATHER,50331648,0.000937,22.6466,8,1,1,4,TP,8,1,6291456,7
282,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,22.7075,8,1,1,4,TP,8,1,6291456,7
283,fwd,attention_column,ALLGATHER,50331648,0.000937,22.7685,8,1,1,4,TP,8,1,6291456,7
284,fwd,attention_row,REDUCESCATTER,50331648,0.000937,22.8294,8,1,1,4,TP,8,1,6291456,7
285,fwd,mlp_column,ALLGATHER,50331648,0.000937,22.8904,8,1,1,4,TP,8,1,6291456,7
286,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,22.9513,8,1,1,4,TP,8,1,6291456,7
287,fwd,attention_column,ALLGATHER,50331648,0.000937,23.0122,8,1,1,4,TP,8,1,6291456,7
288,fwd,attention_row,REDUCESCATTER,50331648,0.000937,23.0732,8,1,1,4,TP,8,1,6291456,7
289,fwd,mlp_column,ALLGATHER,50331648,0.000937,23.1341,8,1,1,4,TP,8,1,6291456,7
290,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,23.1950,8,1,1,4,TP,8,1,6291456,7
291,fwd,attention_column,ALLGATHER,50331648,0.000937,23.2560,8,1,1,4,TP,8,1,6291456,7
292,fwd,attention_row,REDUCESCATTER,50331648,0.000937,23.3169,8,1,1,4,TP,8,1,6291456,7
293,fwd,mlp_column,ALLGATHER,50331648,0.000937,23.3778,8,1,1,4,TP,8,1,6291456,7
294,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,23.4388,8,1,1,4,TP,8,1,6291456,7
295,fwd,attention_column,ALLGATHER,50331648,0.000937,23.4997,8,1,1,4,TP,8,1,6291456,7
296,fwd,attention_row,REDUCESCATTER,50331648,0.000937,23.5606,8,1,1,4,TP,8,1,6291456,7
297,fwd,mlp_column,ALLGATHER,50331648,0.000937,23.6216,8,1,1,4,TP,8,1,6291456,7
298,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,23.6825,8,1,1,4,TP,8,1,6291456,7
299,fwd,attention_column,ALLGATHER,50331648,0.000937,23.7435,8,1,1,4,TP,8,1,6291456,7
300,fwd,attention_row,REDUCESCATTER,50331648,0.000937,23.8044,8,1,1,4,TP,8,1,6291456,7
301,fwd,mlp_column,ALLGATHER,50331648,0.000937,23.8653,8,1,1,4,TP,8,1,6291456,7
302,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,23.9263,8,1,1,4,TP,8,1,6291456,7
303,fwd,attention_column,ALLGATHER,50331648,0.000937,23.9872,8,1,1,4,TP,8,1,6291456,7
304,fwd,attention_row,REDUCESCATTER,50331648,0.000937,24.0481,8,1,1,4,TP,8,1,6291456,7
305,fwd,mlp_column,ALLGATHER,50331648,0.000937,24.1091,8,1,1,4,TP,8,1,6291456,7
306,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,24.1700,8,1,1,4,TP,8,1,6291456,7
307,fwd,attention_column,ALLGATHER,50331648,0.000937,24.2309,8,1,1,4,TP,8,1,6291456,7
308,fwd,attention_row,REDUCESCATTER,50331648,0.000937,24.2919,8,1,1,4,TP,8,1,6291456,7
309,fwd,mlp_column,ALLGATHER,50331648,0.000937,24.3528,8,1,1,4,TP,8,1,6291456,7
310,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,24.4138,8,1,1,4,TP,8,1,6291456,7
311,fwd,attention_column,ALLGATHER,50331648,0.000937,24.4747,8,1,1,4,TP,8,1,6291456,7
312,fwd,attention_row,REDUCESCATTER,50331648,0.000937,24.5356,8,1,1,4,TP,8,1,6291456,7
313,fwd,mlp_column,ALLGATHER,50331648,0.000937,24.5966,8,1,1,4,TP,8,1,6291456,7
314,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,24.6575,8,1,1,4,TP,8,1,6291456,7
315,fwd,attention_column,ALLGATHER,50331648,0.000937,24.7184,8,1,1,4,TP,8,1,6291456,7
316,fwd,attention_row,REDUCESCATTER,50331648,0.000937,24.7794,8,1,1,4,TP,8,1,6291456,7
317,fwd,mlp_column,ALLGATHER,50331648,0.000937,24.8403,8,1,1,4,TP,8,1,6291456,7
318,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,24.9012,8,1,1,4,TP,8,1,6291456,7
319,fwd,attention_column,ALLGATHER,50331648,0.000937,24.9622,8,1,1,4,TP,8,1,6291456,7
320,fwd,attention_row,REDUCESCATTER,50331648,0.000937,25.0231,8,1,1,4,TP,8,1,6291456,7
321,fwd,mlp_column,ALLGATHER,50331648,0.000937,25.0841,8,1,1,4,TP,8,1,6291456,7
322,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,25.1450,8,1,1,4,TP,8,1,6291456,7
323,fwd,final_column,ALLGATHER,50331648,0.000937,25.2059,8,1,1,4,TP,8,1,6291456,7
324,fwd,embedding_norm,ALLREDUCE,393216000,0.014648,26.1581,8,1,1,4,UNKNOWN,8,1,49152000,14
325,fwd,attention_column,ALLGATHER,50331648,0.000937,26.2190,8,1,1,4,TP,8,1,6291456,7
326,fwd,attention_row,REDUCESCATTER,50331648,0.000937,26.2799,8,1,1,4,TP,8,1,6291456,7
327,fwd,mlp_column,ALLGATHER,50331648,0.000937,26.3409,8,1,1,4,TP,8,1,6291456,7
328,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,26.4018,8,1,1,4,TP,8,1,6291456,7
329,fwd,attention_column,ALLGATHER,50331648,0.000937,26.4627,8,1,1,4,TP,8,1,6291456,7
330,fwd,attention_row,REDUCESCATTER,50331648,0.000937,26.5237,8,1,1,4,TP,8,1,6291456,7
331,fwd,mlp_column,ALLGATHER,50331648,0.000937,26.5846,8,1,1,4,TP,8,1,6291456,7
332,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,26.6455,8,1,1,4,TP,8,1,6291456,7
333,fwd,attention_column,ALLGATHER,50331648,0.000937,26.7065,8,1,1,4,TP,8,1,6291456,7
334,fwd,attention_row,REDUCESCATTER,50331648,0.000937,26.7674,8,1,1,4,TP,8,1,6291456,7
335,fwd,mlp_column,ALLGATHER,50331648,0.000937,26.8284,8,1,1,4,TP,8,1,6291456,7
336,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,26.8893,8,1,1,4,TP,8,1,6291456,7
337,fwd,attention_column,ALLGATHER,50331648,0.000937,26.9502,8,1,1,4,TP,8,1,6291456,7
338,fwd,attention_row,REDUCESCATTER,50331648,0.000937,27.0112,8,1,1,4,TP,8,1,6291456,7
339,fwd,mlp_column,ALLGATHER,50331648,0.000937,27.0721,8,1,1,4,TP,8,1,6291456,7
340,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,27.1330,8,1,1,4,TP,8,1,6291456,7
341,fwd,attention_column,ALLGATHER,50331648,0.000937,27.1940,8,1,1,4,TP,8,1,6291456,7
342,fwd,attention_row,REDUCESCATTER,50331648,0.000937,27.2549,8,1,1,4,TP,8,1,6291456,7
343,fwd,mlp_column,ALLGATHER,50331648,0.000937,27.3158,8,1,1,4,TP,8,1,6291456,7
344,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,27.3768,8,1,1,4,TP,8,1,6291456,7
345,fwd,attention_column,ALLGATHER,50331648,0.000937,27.4377,8,1,1,4,TP,8,1,6291456,7
346,fwd,attention_row,REDUCESCATTER,50331648,0.000937,27.4987,8,1,1,4,TP,8,1,6291456,7
347,fwd,mlp_column,ALLGATHER,50331648,0.000937,27.5596,8,1,1,4,TP,8,1,6291456,7
348,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,27.6205,8,1,1,4,TP,8,1,6291456,7
349,fwd,attention_column,ALLGATHER,50331648,0.000937,27.6815,8,1,1,4,TP,8,1,6291456,7
350,fwd,attention_row,REDUCESCATTER,50331648,0.000937,27.7424,8,1,1,4,TP,8,1,6291456,7
351,fwd,mlp_column,ALLGATHER,50331648,0.000937,27.8033,8,1,1,4,TP,8,1,6291456,7
352,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,27.8643,8,1,1,4,TP,8,1,6291456,7
353,fwd,attention_column,ALLGATHER,50331648,0.000937,27.9252,8,1,1,4,TP,8,1,6291456,7
354,fwd,attention_row,REDUCESCATTER,50331648,0.000937,27.9861,8,1,1,4,TP,8,1,6291456,7
355,fwd,mlp_column,ALLGATHER,50331648,0.000937,28.0471,8,1,1,4,TP,8,1,6291456,7
356,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,28.1080,8,1,1,4,TP,8,1,6291456,7
357,fwd,attention_column,ALLGATHER,50331648,0.000937,28.1690,8,1,1,4,TP,8,1,6291456,7
358,fwd,attention_row,REDUCESCATTER,50331648,0.000937,28.2299,8,1,1,4,TP,8,1,6291456,7
359,fwd,mlp_column,ALLGATHER,50331648,0.000937,28.2908,8,1,1,4,TP,8,1,6291456,7
360,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,28.3518,8,1,1,4,TP,8,1,6291456,7
361,fwd,attention_column,ALLGATHER,50331648,0.000937,28.4127,8,1,1,4,TP,8,1,6291456,7
362,fwd,attention_row,REDUCESCATTER,50331648,0.000937,28.4736,8,1,1,4,TP,8,1,6291456,7
363,fwd,mlp_column,ALLGATHER,50331648,0.000937,28.5346,8,1,1,4,TP,8,1,6291456,7
364,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,28.5955,8,1,1,4,TP,8,1,6291456,7
365,fwd,attention_column,ALLGATHER,50331648,0.000937,28.6564,8,1,1,4,TP,8,1,6291456,7
366,fwd,attention_row,REDUCESCATTER,50331648,0.000937,28.7174,8,1,1,4,TP,8,1,6291456,7
367,fwd,mlp_column,ALLGATHER,50331648,0.000937,28.7783,8,1,1,4,TP,8,1,6291456,7
368,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,28.8392,8,1,1,4,TP,8,1,6291456,7
369,fwd,attention_column,ALLGATHER,50331648,0.000937,28.9002,8,1,1,4,TP,8,1,6291456,7
370,fwd,attention_row,REDUCESCATTER,50331648,0.000937,28.9611,8,1,1,4,TP,8,1,6291456,7
371,fwd,mlp_column,ALLGATHER,50331648,0.000937,29.0221,8,1,1,4,TP,8,1,6291456,7
372,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,29.0830,8,1,1,4,TP,8,1,6291456,7
373,fwd,attention_column,ALLGATHER,50331648,0.000937,29.1439,8,1,1,4,TP,8,1,6291456,7
374,fwd,attention_row,REDUCESCATTER,50331648,0.000937,29.2049,8,1,1,4,TP,8,1,6291456,7
375,fwd,mlp_column,ALLGATHER,50331648,0.000937,29.2658,8,1,1,4,TP,8,1,6291456,7
376,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,29.3267,8,1,1,4,TP,8,1,6291456,7
377,fwd,attention_column,ALLGATHER,50331648,0.000937,29.3877,8,1,1,4,TP,8,1,6291456,7
378,fwd,attention_row,REDUCESCATTER,50331648,0.000937,29.4486,8,1,1,4,TP,8,1,6291456,7
379,fwd,mlp_column,ALLGATHER,50331648,0.000937,29.5095,8,1,1,4,TP,8,1,6291456,7
380,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,29.5705,8,1,1,4,TP,8,1,6291456,7
381,fwd,attention_column,ALLGATHER,50331648,0.000937,29.6314,8,1,1,4,TP,8,1,6291456,7
382,fwd,attention_row,REDUCESCATTER,50331648,0.000937,29.6924,8,1,1,4,TP,8,1,6291456,7
383,fwd,mlp_column,ALLGATHER,50331648,0.000937,29.7533,8,1,1,4,TP,8,1,6291456,7
384,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,29.8142,8,1,1,4,TP,8,1,6291456,7
385,fwd,attention_column,ALLGATHER,50331648,0.000937,29.8752,8,1,1,4,TP,8,1,6291456,7
386,fwd,attention_row,REDUCESCATTER,50331648,0.000937,29.9361,8,1,1,4,TP,8,1,6291456,7
387,fwd,mlp_column,ALLGATHER,50331648,0.000937,29.9970,8,1,1,4,TP,8,1,6291456,7
388,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,30.0580,8,1,1,4,TP,8,1,6291456,7
389,fwd,attention_column,ALLGATHER,50331648,0.000937,30.1189,8,1,1,4,TP,8,1,6291456,7
390,fwd,attention_row,REDUCESCATTER,50331648,0.000937,30.1798,8,1,1,4,TP,8,1,6291456,7
391,fwd,mlp_column,ALLGATHER,50331648,0.000937,30.2408,8,1,1,4,TP,8,1,6291456,7
392,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,30.3017,8,1,1,4,TP,8,1,6291456,7
393,fwd,attention_column,ALLGATHER,50331648,0.000937,30.3627,8,1,1,4,TP,8,1,6291456,7
394,fwd,attention_row,REDUCESCATTER,50331648,0.000937,30.4236,8,1,1,4,TP,8,1,6291456,7
395,fwd,mlp_column,ALLGATHER,50331648,0.000937,30.4845,8,1,1,4,TP,8,1,6291456,7
396,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,30.5455,8,1,1,4,TP,8,1,6291456,7
397,fwd,attention_column,ALLGATHER,50331648,0.000937,30.6064,8,1,1,4,TP,8,1,6291456,7
398,fwd,attention_row,REDUCESCATTER,50331648,0.000937,30.6673,8,1,1,4,TP,8,1,6291456,7
399,fwd,mlp_column,ALLGATHER,50331648,0.000937,30.7283,8,1,1,4,TP,8,1,6291456,7
400,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,30.7892,8,1,1,4,TP,8,1,6291456,7
401,fwd,attention_column,ALLGATHER,50331648,0.000937,30.8501,8,1,1,4,TP,8,1,6291456,7
402,fwd,attention_row,REDUCESCATTER,50331648,0.000937,30.9111,8,1,1,4,TP,8,1,6291456,7
403,fwd,mlp_column,ALLGATHER,50331648,0.000937,30.9720,8,1,1,4,TP,8,1,6291456,7
404,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,31.0330,8,1,1,4,TP,8,1,6291456,7
405,fwd,attention_column,ALLGATHER,50331648,0.000937,31.0939,8,1,1,4,TP,8,1,6291456,7
406,fwd,attention_row,REDUCESCATTER,50331648,0.000937,31.1548,8,1,1,4,TP,8,1,6291456,7
407,fwd,mlp_column,ALLGATHER,50331648,0.000937,31.2158,8,1,1,4,TP,8,1,6291456,7
408,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,31.2767,8,1,1,4,TP,8,1,6291456,7
409,fwd,attention_column,ALLGATHER,50331648,0.000937,31.3376,8,1,1,4,TP,8,1,6291456,7
410,fwd,attention_row,REDUCESCATTER,50331648,0.000937,31.3986,8,1,1,4,TP,8,1,6291456,7
411,fwd,mlp_column,ALLGATHER,50331648,0.000937,31.4595,8,1,1,4,TP,8,1,6291456,7
412,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,31.5204,8,1,1,4,TP,8,1,6291456,7
413,fwd,attention_column,ALLGATHER,50331648,0.000937,31.5814,8,1,1,4,TP,8,1,6291456,7
414,fwd,attention_row,REDUCESCATTER,50331648,0.000937,31.6423,8,1,1,4,TP,8,1,6291456,7
415,fwd,mlp_column,ALLGATHER,50331648,0.000937,31.7033,8,1,1,4,TP,8,1,6291456,7
416,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,31.7642,8,1,1,4,TP,8,1,6291456,7
417,fwd,attention_column,ALLGATHER,50331648,0.000937,31.8251,8,1,1,4,TP,8,1,6291456,7
418,fwd,attention_row,REDUCESCATTER,50331648,0.000937,31.8861,8,1,1,4,TP,8,1,6291456,7
419,fwd,mlp_column,ALLGATHER,50331648,0.000937,31.9470,8,1,1,4,TP,8,1,6291456,7
420,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,32.0079,8,1,1,4,TP,8,1,6291456,7
421,fwd,attention_column,ALLGATHER,50331648,0.000937,32.0689,8,1,1,4,TP,8,1,6291456,7
422,fwd,attention_row,REDUCESCATTER,50331648,0.000937,32.1298,8,1,1,4,TP,8,1,6291456,7
423,fwd,mlp_column,ALLGATHER,50331648,0.000937,32.1907,8,1,1,4,TP,8,1,6291456,7
424,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,32.2517,8,1,1,4,TP,8,1,6291456,7
425,fwd,attention_column,ALLGATHER,50331648,0.000937,32.3126,8,1,1,4,TP,8,1,6291456,7
426,fwd,attention_row,REDUCESCATTER,50331648,0.000937,32.3735,8,1,1,4,TP,8,1,6291456,7
427,fwd,mlp_column,ALLGATHER,50331648,0.000937,32.4345,8,1,1,4,TP,8,1,6291456,7
428,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,32.4954,8,1,1,4,TP,8,1,6291456,7
429,fwd,attention_column,ALLGATHER,50331648,0.000937,32.5564,8,1,1,4,TP,8,1,6291456,7
430,fwd,attention_row,REDUCESCATTER,50331648,0.000937,32.6173,8,1,1,4,TP,8,1,6291456,7
431,fwd,mlp_column,ALLGATHER,50331648,0.000937,32.6782,8,1,1,4,TP,8,1,6291456,7
432,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,32.7392,8,1,1,4,TP,8,1,6291456,7
433,fwd,attention_column,ALLGATHER,50331648,0.000937,32.8001,8,1,1,4,TP,8,1,6291456,7
434,fwd,attention_row,REDUCESCATTER,50331648,0.000937,32.8610,8,1,1,4,TP,8,1,6291456,7
435,fwd,mlp_column,ALLGATHER,50331648,0.000937,32.9220,8,1,1,4,TP,8,1,6291456,7
436,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,32.9829,8,1,1,4,TP,8,1,6291456,7
437,fwd,attention_column,ALLGATHER,50331648,0.000937,33.0438,8,1,1,4,TP,8,1,6291456,7
438,fwd,attention_row,REDUCESCATTER,50331648,0.000937,33.1048,8,1,1,4,TP,8,1,6291456,7
439,fwd,mlp_column,ALLGATHER,50331648,0.000937,33.1657,8,1,1,4,TP,8,1,6291456,7
440,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,33.2267,8,1,1,4,TP,8,1,6291456,7
441,fwd,attention_column,ALLGATHER,50331648,0.000937,33.2876,8,1,1,4,TP,8,1,6291456,7
442,fwd,attention_row,REDUCESCATTER,50331648,0.000937,33.3485,8,1,1,4,TP,8,1,6291456,7
443,fwd,mlp_column,ALLGATHER,50331648,0.000937,33.4095,8,1,1,4,TP,8,1,6291456,7
444,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,33.4704,8,1,1,4,TP,8,1,6291456,7
445,fwd,attention_column,ALLGATHER,50331648,0.000937,33.5313,8,1,1,4,TP,8,1,6291456,7
446,fwd,attention_row,REDUCESCATTER,50331648,0.000937,33.5923,8,1,1,4,TP,8,1,6291456,7
447,fwd,mlp_column,ALLGATHER,50331648,0.000937,33.6532,8,1,1,4,TP,8,1,6291456,7
448,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,33.7141,8,1,1,4,TP,8,1,6291456,7
449,fwd,attention_column,ALLGATHER,50331648,0.000937,33.7751,8,1,1,4,TP,8,1,6291456,7
450,fwd,attention_row,REDUCESCATTER,50331648,0.000937,33.8360,8,1,1,4,TP,8,1,6291456,7
451,fwd,mlp_column,ALLGATHER,50331648,0.000937,33.8970,8,1,1,4,TP,8,1,6291456,7
452,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,33.9579,8,1,1,4,TP,8,1,6291456,7
453,fwd,attention_column,ALLGATHER,50331648,0.000937,34.0188,8,1,1,4,TP,8,1,6291456,7
454,fwd,attention_row,REDUCESCATTER,50331648,0.000937,34.0798,8,1,1,4,TP,8,1,6291456,7
455,fwd,mlp_column,ALLGATHER,50331648,0.000937,34.1407,8,1,1,4,TP,8,1,6291456,7
456,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,34.2016,8,1,1,4,TP,8,1,6291456,7
457,fwd,attention_column,ALLGATHER,50331648,0.000937,34.2626,8,1,1,4,TP,8,1,6291456,7
458,fwd,attention_row,REDUCESCATTER,50331648,0.000937,34.3235,8,1,1,4,TP,8,1,6291456,7
459,fwd,mlp_column,ALLGATHER,50331648,0.000937,34.3844,8,1,1,4,TP,8,1,6291456,7
460,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,34.4454,8,1,1,4,TP,8,1,6291456,7
461,fwd,attention_column,ALLGATHER,50331648,0.000937,34.5063,8,1,1,4,TP,8,1,6291456,7
462,fwd,attention_row,REDUCESCATTER,50331648,0.000937,34.5673,8,1,1,4,TP,8,1,6291456,7
463,fwd,mlp_column,ALLGATHER,50331648,0.000937,34.6282,8,1,1,4,TP,8,1,6291456,7
464,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,34.6891,8,1,1,4,TP,8,1,6291456,7
465,fwd,attention_column,ALLGATHER,50331648,0.000937,34.7501,8,1,1,4,TP,8,1,6291456,7
466,fwd,attention_row,REDUCESCATTER,50331648,0.000937,34.8110,8,1,1,4,TP,8,1,6291456,7
467,fwd,mlp_column,ALLGATHER,50331648,0.000937,34.8719,8,1,1,4,TP,8,1,6291456,7
468,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,34.9329,8,1,1,4,TP,8,1,6291456,7
469,fwd,attention_column,ALLGATHER,50331648,0.000937,34.9938,8,1,1,4,TP,8,1,6291456,7
470,fwd,attention_row,REDUCESCATTER,50331648,0.000937,35.0547,8,1,1,4,TP,8,1,6291456,7
471,fwd,mlp_column,ALLGATHER,50331648,0.000937,35.1157,8,1,1,4,TP,8,1,6291456,7
472,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,35.1766,8,1,1,4,TP,8,1,6291456,7
473,fwd,attention_column,ALLGATHER,50331648,0.000937,35.2376,8,1,1,4,TP,8,1,6291456,7
474,fwd,attention_row,REDUCESCATTER,50331648,0.000937,35.2985,8,1,1,4,TP,8,1,6291456,7
475,fwd,mlp_column,ALLGATHER,50331648,0.000937,35.3594,8,1,1,4,TP,8,1,6291456,7
476,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,35.4204,8,1,1,4,TP,8,1,6291456,7
477,fwd,attention_column,ALLGATHER,50331648,0.000937,35.4813,8,1,1,4,TP,8,1,6291456,7
478,fwd,attention_row,REDUCESCATTER,50331648,0.000937,35.5422,8,1,1,4,TP,8,1,6291456,7
479,fwd,mlp_column,ALLGATHER,50331648,0.000937,35.6032,8,1,1,4,TP,8,1,6291456,7
480,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,35.6641,8,1,1,4,TP,8,1,6291456,7
481,fwd,attention_column,ALLGATHER,50331648,0.000937,35.7250,8,1,1,4,TP,8,1,6291456,7
482,fwd,attention_row,REDUCESCATTER,50331648,0.000937,35.7860,8,1,1,4,TP,8,1,6291456,7
483,fwd,mlp_column,ALLGATHER,50331648,0.000937,35.8469,8,1,1,4,TP,8,1,6291456,7
484,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,35.9078,8,1,1,4,TP,8,1,6291456,7
485,fwd,final_column,ALLGATHER,50331648,0.000937,35.9688,8,1,1,4,TP,8,1,6291456,7
486,fwd,embedding_norm,ALLREDUCE,393216000,0.014648,36.9209,8,1,1,4,UNKNOWN,8,1,49152000,14
487,fwd,attention_column,ALLGATHER,50331648,0.000937,36.9818,8,1,1,4,TP,8,1,6291456,7
488,fwd,attention_row,REDUCESCATTER,50331648,0.000937,37.0428,8,1,1,4,TP,8,1,6291456,7
489,fwd,mlp_column,ALLGATHER,50331648,0.000937,37.1037,8,1,1,4,TP,8,1,6291456,7
490,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,37.1647,8,1,1,4,TP,8,1,6291456,7
491,fwd,attention_column,ALLGATHER,50331648,0.000937,37.2256,8,1,1,4,TP,8,1,6291456,7
492,fwd,attention_row,REDUCESCATTER,50331648,0.000937,37.2865,8,1,1,4,TP,8,1,6291456,7
493,fwd,mlp_column,ALLGATHER,50331648,0.000937,37.3475,8,1,1,4,TP,8,1,6291456,7
494,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,37.4084,8,1,1,4,TP,8,1,6291456,7
495,fwd,attention_column,ALLGATHER,50331648,0.000937,37.4693,8,1,1,4,TP,8,1,6291456,7
496,fwd,attention_row,REDUCESCATTER,50331648,0.000937,37.5303,8,1,1,4,TP,8,1,6291456,7
497,fwd,mlp_column,ALLGATHER,50331648,0.000937,37.5912,8,1,1,4,TP,8,1,6291456,7
498,fwd,mlp_row,REDUCESCATTER,50331648,0.000937,37.6521,8,1,1,4,TP,8,1,6291456,7
